,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,new_addition,github_id,maven_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads
1208,,sov,Sovryn-smart-contracts,https://github.com/DistributedCollective/Sovryn-smart-contracts,Smart contracts for the Sovryn protocol and external integrations.,others,20,False,2531.0,294.0,80.0,15.0,27.0,17.0,7.0,281.0,85.0,60.0,,22.0,2020-08-10 09:08:01.000,2022-01-12 12:43:09.000,2022-01-12 12:08:22.000,2021-09-27 07:24:00.734,2,,,,DistributedCollective/Sovryn-smart-contracts,,test-contracts-sovryn,https://github.com/DistributedCollective/Sovryn-smart-contracts,Apache-2.0,1.0.6,,https://www.npmjs.com/package/test-contracts-sovryn,2021-09-27 07:24:00.734,,15.0,,,,,,,,,,,,,,,,,,,,,,,
1209,,grft,GraftNetwork,https://github.com/graft-project/GraftNetwork,Graft Network Proof-of-work Node.,others,20,False,8140.0,,79.0,231.0,40.0,46.0,21.0,274.0,43.0,54.0,,248.0,2017-08-02 11:36:18.000,2021-12-20 16:26:23.000,2021-08-11 16:32:41.000,2021-08-11 17:42:01.000,2,,,,graft-project/GraftNetwork,,,https://github.com/graft-project/GraftNetwork,,1.10.0,,,,,,,,,9021.0,,,,,,,,,,,,,,,,,,,
1210,,myst,mysterium-vpn-desktop,https://github.com/mysteriumnetwork/mysterium-vpn-desktop,"Mysterium VPN is a Desktop VPN client for Windows, macOS and Linux.",others,20,False,972.0,43.0,78.0,40870.0,15.0,11.0,88.0,121.0,34.0,91.0,,11.0,2020-02-27 22:00:02.000,2022-01-11 08:48:11.000,2022-01-11 08:47:08.000,2022-01-11 08:48:11.000,2,,,,mysteriumnetwork/mysterium-vpn-desktop,,,https://github.com/mysteriumnetwork/mysterium-vpn-desktop,MIT,10.4.1,,,,,,,,,858272.0,,,,,,,,,,,,,,,,,,,
1211,,pnk,kleros-interaction,https://github.com/kleros/kleros-interaction,Smart contracts able to interact with Kleros.,others,20,False,1175.0,3.0,76.0,77.0,53.0,13.0,16.0,262.0,15.0,80.0,77.0,21.0,2017-07-26 12:43:16.000,2021-12-07 15:38:37.000,2021-12-07 15:37:57.000,2020-02-06 16:06:59.118,2,,,,kleros/kleros-interaction,,@kleros/kleros-interaction,https://github.com/kleros/kleros-interaction,MIT,0.10.0,65.0,https://www.npmjs.com/package/@kleros/kleros-interaction,2020-02-06 16:06:59.118,12.0,77.0,,,,,,,,,,,,,,,,,,,,,,,
1212,,agix,platform-contracts,https://github.com/singnet/platform-contracts,Smart contracts for running Agents and Services on the SingularityNET open network.,others,20,False,330.0,,75.0,381.0,37.0,21.0,13.0,94.0,17.0,23.0,73.0,18.0,2017-10-18 23:24:27.000,2021-12-14 22:02:24.000,2021-05-30 07:31:51.000,2021-05-16 11:46:47.555,2,,,,singnet/platform-contracts,,singularitynet-platform-contracts,https://github.com/singnet/platform-contracts,MIT,1.0.1,50.0,https://www.npmjs.com/package/singularitynet-platform-contracts,2021-05-16 11:46:47.555,23.0,326.0,,,,2150.0,,,,,,,,,,,,,,,,,,,
1213,,eth,ethereumjs-blockstream,https://github.com/ethereumjs/ethereumjs-blockstream,Reliable stream of Ethereum blocks.,others,20,False,73.0,,74.0,33228.0,12.0,29.0,17.0,21.0,5.0,4.0,1411.0,6.0,2017-03-21 04:11:00.000,2021-03-25 21:11:52.000,2018-11-07 19:00:20.000,2018-11-07 19:02:56.321,2,,,,ethereumjs/ethereumjs-blockstream,,ethereumjs-blockstream,https://github.com/ethereumjs/ethereumjs-blockstream,MIT,7.0.0,1281.0,https://www.npmjs.com/package/ethereumjs-blockstream,2018-11-07 19:02:56.321,130.0,33228.0,,,,,,,,,,,,,,,,,,,,,,,
1214,,maid,sn_api,https://github.com/maidsafe/sn_api,The Safe API provides all the functions needed to communicate with the The Safe Network and the Safe Authenticator.,others,20,False,1177.0,,74.0,289.33333333333337,44.0,19.0,60.0,537.0,149.0,179.0,1.0,25.0,2019-05-22 15:51:56.000,2022-01-06 14:10:18.018,2021-10-07 22:19:41.000,2022-01-06 14:10:18.018,2,,,,maidsafe/sn_api,,,https://github.com/maidsafe/sn_api,MIT,0.50.6,,,,,,,,,2639.0,,,,,,,,sn_api,https://crates.io/crates/sn_api,2022-01-06 14:10:18.018,1.0,198.33333333333334,2956.0,,,,,,
1215,,dock,docknetwork/sdk,https://github.com/docknetwork/sdk,A JavaScript SDK built ontop of PolkadotJS for interaction with Docks Substrate node and compatible chains.,others,20,False,1361.0,42.0,74.0,524.0,14.0,14.0,60.0,235.0,17.0,35.0,17.0,8.0,2020-03-04 20:42:03.000,2022-01-07 18:30:41.000,2022-01-07 18:29:01.000,2022-01-05 00:04:33.761,2,,,,docknetwork/sdk,,@docknetwork/sdk,https://github.com/docknetwork/sdk,MIT,1.2.3,17.0,https://www.npmjs.com/package/@docknetwork/sdk,2022-01-05 00:04:33.761,,524.0,,,,,,,,,,,,,,,,,,,,,,,
1216,,sol,oyster,https://github.com/solana-labs/oyster,SPL Governance Client API.,others,20,False,808.0,30.0,71.0,181.0,74.0,22.0,6.0,207.0,41.0,234.0,,15.0,2021-02-04 15:43:29.000,2022-01-11 18:39:02.364,2022-01-11 12:33:10.000,2022-01-11 18:39:02.364,2,,,,solana-labs/oyster,,@solana/spl-governance,https://github.com/solana-labs/oyster,Apache-2.0,0.0.6,,https://www.npmjs.com/package/@solana/spl-governance,2022-01-11 18:39:02.364,,181.0,,,,,,,,,,,,,,,,,,,,,,,
1217,,pai,paicoin,https://github.com/projectpai/paicoin,Official repo of PAI Coin.,others,20,False,15411.0,,65.0,,33.0,21.0,12.0,336.0,26.0,46.0,,598.0,2017-10-20 02:11:52.000,2021-11-12 16:20:37.000,2021-09-15 16:49:49.000,2021-09-15 19:09:43.000,2,,,,projectpai/paicoin,,,https://github.com/projectpai/paicoin,MIT,3.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,,btc,bip32-utils,https://github.com/bitcoinjs/bip32-utils,A small set of utilities for use with BIP32 HD key nodes.,others,20,False,224.0,,60.0,1335.0,27.0,7.0,50.0,7.0,2.0,9.0,966.0,8.0,2014-08-16 06:21:02.000,2021-09-19 16:42:38.000,2021-09-19 16:42:38.000,2017-12-06 23:35:15.537,2,,,,bitcoinjs/bip32-utils,,bip32-utils,https://github.com/bitcoinjs/bip32-utils,MIT,0.11.1,832.0,https://www.npmjs.com/package/bip32-utils,2017-12-06 23:35:15.537,134.0,1335.0,,,,,,,,,,,,,,,,,,,,,,,
1219,,storj,uplink,https://github.com/storj/uplink,Storj network Go library.,others,20,False,3252.0,35.0,59.0,,8.0,32.0,151.0,19.0,22.0,19.0,84.0,68.0,2019-11-25 15:32:20.000,2022-01-10 17:21:53.000,2022-01-10 16:48:13.000,2021-12-14 12:36:50.000,2,,,,storj/uplink,,,https://github.com/storj/uplink,MIT,1.7.1,,,,,,,,storj.io/uplink,,https://pkg.go.dev/storj.io/uplink,2022-01-10 16:48:13.000,84.0,,,,,,,,,,,,,,,,
1220,,vrsc,VerusCoin,https://github.com/VerusCoin/VerusCoin,Verus Coin.,others,20,False,24532.0,186.0,58.0,519.0,44.0,19.0,100.0,361.0,16.0,7.0,,536.0,2018-05-04 03:42:12.000,2022-01-07 21:14:45.000,2021-12-02 04:30:42.000,2021-12-02 18:40:44.000,2,,,,VerusCoin/VerusCoin,,,https://github.com/VerusCoin/VerusCoin,,0.9.0-3,,,,,,,,,21816.0,,,,,,,,,,,,,,,,,,,
1221,,rmrk,rmrk-tools,https://github.com/rmrk-team/rmrk-tools,Tools for the RMRK NFT standard on Kusama.,others,20,False,2143.0,30.0,57.0,1753.0,23.0,9.0,134.0,60.0,14.0,10.0,21.0,7.0,2020-08-26 13:32:37.000,2022-01-10 17:22:46.000,2022-01-10 14:06:40.000,2022-01-10 17:20:38.000,2,,,,rmrk-team/rmrk-tools,,rmrk-tools,https://github.com/rmrk-team/rmrk-tools,GPL-3.0,1.0.31,21.0,https://www.npmjs.com/package/rmrk-tools,2022-01-05 10:09:42.550,,1753.0,,,,,,,,,,,,,,,,,,,,,,,
1222,,dfi,jellyfish,https://github.com/DeFiCh/jellyfish,DeFiChain Jellyfish SDK. A collection of TypeScript + JavaScript tools and libraries to build Native DeFi products.,others,20,False,657.0,144.0,57.0,6265.0,11.0,8.0,100.0,811.0,48.0,105.0,8.0,17.0,2021-02-23 01:00:57.000,2022-01-12 13:42:49.000,2022-01-12 13:42:48.000,2021-12-30 08:30:48.636,2,,,,DeFiCh/jellyfish,,@defichain/jellyfish-transaction-signature,https://github.com/DeFiCh/jellyfish,MIT,2.13.0,8.0,https://www.npmjs.com/package/@defichain/jellyfish-transaction-signature,2021-12-30 08:30:48.636,,6265.0,,,,,,,,,,,,,,,,,,,,,,,
1223,,trx,tronbox,https://github.com/tronprotocol/tronbox,TronBox - Simple development framework for tronweb.,others,20,False,414.0,4.0,56.0,626.0,50.0,9.0,99.0,76.0,2.0,59.0,120.0,14.0,2019-05-07 21:58:55.000,2021-11-18 03:38:16.000,2021-11-17 06:51:53.000,2021-11-17 07:18:42.000,2,,,,tronprotocol/tronbox,,tronbox,https://github.com/tronprotocol/tronbox,MIT,2.7.25,109.0,https://www.npmjs.com/package/tronbox,2019-12-20 23:20:31.178,11.0,626.0,,,,,,,,,,,,,,,,,,,,,,,
1224,,vega,vegawallet,https://github.com/vegaprotocol/vegawallet,"A command line wallet service for Vega, a protocol for creating and trading derivatives on a fully decentralised..",others,20,False,738.0,240.0,55.0,409.0,18.0,20.0,47.0,236.0,24.0,199.0,1.0,16.0,2020-04-19 15:03:58.000,2022-01-11 12:06:32.000,2022-01-11 12:06:31.000,2021-12-10 10:12:22.000,2,,,,vegaprotocol/vegawallet,,,https://github.com/vegaprotocol/vegawallet,MIT,0.11.0,1.0,,,,,,,code.vegaprotocol.io/vegawallet,8187.0,https://pkg.go.dev/code.vegaprotocol.io/vegawallet,2021-12-10 10:13:37.000,,,,,,,,,,,,,,,,,
1225,,sol,rbpf,https://github.com/solana-labs/rbpf,Rust virtual machine and JIT compiler for eBPF programs.,others,20,False,442.0,30.0,54.0,17201.333333333332,27.0,14.0,56.0,238.0,7.0,11.0,9.0,13.0,2018-10-04 00:37:59.000,2022-01-12 09:08:07.000,2022-01-12 09:08:04.000,2022-01-01 18:22:36.000,2,,,,solana-labs/rbpf,,,https://github.com/solana-labs/rbpf,Apache-2.0,0.2.21,,,,,,,,,,,,,,,,,solana_rbpf,https://crates.io/crates/solana_rbpf,2022-01-01 18:17:48.345,9.0,17201.333333333332,142487.0,,,,,,
1226,,xch,clvm_rs,https://github.com/Chia-Network/clvm_rs,Rust implementation of clvm.,others,20,False,344.0,42.0,54.0,45014.333333333336,27.0,14.0,17.0,155.0,12.0,7.0,6.0,8.0,2021-02-01 16:57:35.000,2022-01-12 14:28:26.000,2022-01-11 19:13:23.000,2022-01-11 19:23:38.253,2,,,,Chia-Network/clvm_rs,,clvm_rs,https://github.com/Chia-Network/clvm_rs,Apache-2.0,0.1.17,,https://www.npmjs.com/package/clvm_rs,2022-01-11 19:23:38.253,,252.0,,,,,,,,clvm-rs,https://pypi.org/project/clvm-rs,2022-01-11 19:16:48.000,44700.0,clvm_rs,https://crates.io/crates/clvm_rs,2022-01-11 19:23:34.227,,62.333333333333336,342.0,,,6.0,,,
1227,,luna,wallet-provider,https://github.com/terra-money/wallet-provider,Library to make React dApps easier using Terra Station Extension or Terra Station Mobile.,others,20,False,148.0,74.0,52.0,8506.0,22.0,5.0,60.0,25.0,2.0,33.0,,3.0,2021-06-17 06:30:44.000,2022-01-08 14:03:47.000,2022-01-06 02:47:45.000,2021-12-28 02:09:54.000,2,,,,terra-money/wallet-provider,,@terra-dev/walletconnect,https://github.com/terra-money/wallet-provider,Apache-2.0,3.6.1,,https://www.npmjs.com/package/@terra-dev/walletconnect,2021-11-15 13:20:07.517,,8506.0,,,,,,,,,,,,,,,,,,,,,,,
1228,,uni,smart-order-router,https://github.com/Uniswap/smart-order-router,Uniswap Smart Order Router.,others,20,False,216.0,102.0,52.0,3273.0,23.0,5.0,43.0,25.0,12.0,15.0,19.0,7.0,2021-05-17 01:55:42.000,2022-01-11 21:12:55.052,2022-01-11 21:11:54.000,2022-01-11 15:12:59.509,2,,,,Uniswap/smart-order-router,,@uniswap/smart-order-router,https://github.com/Uniswap/smart-order-router,GPL-3.0,2.5.10,19.0,https://www.npmjs.com/package/@uniswap/smart-order-router,2022-01-11 21:12:55.052,,3273.0,,,,,,,,,,,,,,,,,,,,,,,
1229,,atom,tm-db,https://github.com/tendermint/tm-db,Common database interface for various database backends for Tendermint Core and Cosmos SDK.,others,20,False,135.0,14.0,51.0,,42.0,16.0,30.0,173.0,6.0,32.0,993.0,15.0,2019-07-15 16:25:13.000,2022-01-05 17:22:01.000,2022-01-05 17:22:00.000,2021-11-15 20:42:10.000,2,,,,tendermint/tm-db,,,https://github.com/tendermint/tm-db,Apache-2.0,0.6.6,38.0,,,,,,,github.com/tendermint/tm-db,,https://pkg.go.dev/github.com/tendermint/tm-db,2021-12-11 18:01:13.000,955.0,,,,,,,,,,,,,,,,
1230,,fil,go-fil-markets,https://github.com/filecoin-project/go-fil-markets,Shared Implementation of Storage and Retrieval Markets for Filecoin Node Implementations.,others,20,False,480.0,20.0,51.0,,38.0,24.0,248.0,485.0,68.0,110.0,74.0,26.0,2019-12-03 19:34:50.000,2022-01-12 11:36:36.000,2022-01-12 11:36:33.000,2021-12-21 15:35:22.000,2,,,,filecoin-project/go-fil-markets,,,https://github.com/filecoin-project/go-fil-markets,Apache-2.0,v1.14.1,,,,,,,,github.com/filecoin-project/go-fil-markets,,https://pkg.go.dev/github.com/filecoin-project/go-fil-markets,2021-12-22 21:47:08.000,74.0,,,,,,,,,,,,,,,,
1231,,vet,connex,https://github.com/vechain/connex,The mono-repo contains libraries to help build dApps for VeChain.,others,20,False,325.0,11.0,50.0,2605.0,36.0,16.0,54.0,92.0,16.0,11.0,174.0,5.0,2018-12-02 15:45:32.000,2022-01-07 07:09:10.000,2022-01-07 07:09:09.000,2021-12-24 05:11:08.611,2,,,,vechain/connex,,@vechain/connex-framework,https://github.com/vechain/connex,LGPL-3.0,2.0.8,158.0,https://www.npmjs.com/package/@vechain/connex-framework,2021-12-24 05:11:08.611,16.0,2605.0,,,,,,,,,,,,,,,,,,,,,,,
1232,,stx,clarity-js-sdk,https://github.com/blockstack/clarity-js-sdk,Javascript SDK for interacting with Clarity smart contracts.,others,20,False,413.0,,50.0,401.0,23.0,22.0,39.0,178.0,37.0,44.0,150.0,17.0,2019-05-06 13:52:32.000,2021-12-28 13:02:28.000,2021-07-15 18:22:42.000,2021-06-03 15:50:51.722,2,,,,blockstack/clarity-js-sdk,,@blockstack/clarity-cli,https://github.com/blockstack/clarity-js-sdk,MIT,0.3.15,150.0,https://www.npmjs.com/package/@blockstack/clarity-cli,2021-06-03 15:50:51.722,,125.0,,,,8855.0,,,,,,,,,,,,,,,,,,,
1233,,hbar,hedera-sdk-go,https://github.com/hashgraph/hedera-sdk-go,Hedera Hashgraph SDK for Go.,others,20,False,963.0,47.0,48.0,,26.0,12.0,83.0,180.0,21.0,163.0,30.0,13.0,2020-01-03 20:01:12.000,2022-01-12 09:24:54.000,2021-12-20 21:36:26.000,2021-11-29 22:40:36.000,2,,,,hashgraph/hedera-sdk-go,,,https://github.com/hashgraph/hedera-sdk-go,Apache-2.0,2.6.0,22.0,,,,,,,github.com/hashgraph/hedera-sdk-go,,https://pkg.go.dev/github.com/hashgraph/hedera-sdk-go,2021-12-21 02:11:32.000,8.0,,,,,,,,,,,,,,,,
1234,,neo,neo-modules,https://github.com/neo-project/neo-modules,,others,20,False,315.0,13.0,47.0,1091.0,89.0,32.0,27.0,431.0,52.0,200.0,2.0,29.0,2018-06-29 09:21:01.000,2022-01-12 10:14:40.000,2021-12-14 04:29:53.000,2021-12-02 09:19:09.000,2,,,,neo-project/neo-modules,,,https://github.com/neo-project/neo-modules,MIT,3.1.0,2.0,,,,,,,,45861.0,,,,,,,,,,,,,,,,,,,
1235,,sov,Sovryn-frontend,https://github.com/DistributedCollective/Sovryn-frontend,Frontend DApp for Sovryn trading and lending platform.,others,20,False,1833.0,84.0,47.0,,42.0,18.0,84.0,1140.0,93.0,824.0,,29.0,2020-08-10 09:10:50.000,2022-01-12 13:52:33.000,2021-12-23 11:16:14.000,2022-01-12 11:29:45.000,2,,,,DistributedCollective/Sovryn-frontend,,,https://github.com/DistributedCollective/Sovryn-frontend,MIT,0.8.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,,colx,ColossusCoinXT,https://github.com/ColossusCoinXT/ColossusCoinXT,Core and desktop wallet for the ColossusXT cryptocurrency (COLX).,others,20,False,10904.0,,46.0,1402.0,23.0,25.0,13.0,11.0,1.0,3.0,,369.0,2017-09-06 14:32:23.000,2021-10-01 13:02:32.000,2021-10-01 13:02:32.000,2020-04-23 20:10:54.000,2,,,,colossuscoinxt/colossuscoinxt,,,https://github.com/ColossusCoinXT/ColossusCoinXT,MIT,1.2.4,,,,,,,,,71525.0,,,,,,,,,,,,,,,,,,,
1237,,alph,alephium,https://github.com/alephium/alephium,Reference client for Alephium protocol.,others,20,False,3164.0,398.0,44.0,292.0,23.0,11.0,70.0,417.0,35.0,41.0,2.0,12.0,2020-08-24 06:59:55.000,2022-01-09 11:43:26.000,2022-01-09 11:43:26.000,2022-01-09 11:14:19.000,2,,,,alephium/alephium,org.alephium:alephium-util_2.13,,https://github.com/alephium/alephium,LGPL-3.0,1.2.1,,,,,,https://search.maven.org/artifact/org.alephium/alephium-util_2.13,2022-01-07 01:37:40.000,,4392.0,,,,,,,,,,,,,,2.0,,,,,
1238,,algo,java-algorand-sdk,https://github.com/algorand/java-algorand-sdk,Algorand SDK for Java7+ to interact with the Algorand network.,others,20,False,263.0,11.0,42.0,,36.0,15.0,26.0,188.0,14.0,88.0,53.0,25.0,2019-03-20 16:08:09.000,2021-12-30 20:12:51.000,2021-12-30 18:58:19.000,2021-10-12 19:36:55.000,2,,,,algorand/java-algorand-sdk,com.algorand:algosdk,,https://github.com/algorand/java-algorand-sdk,MIT,1.10.0,53.0,,,,,https://search.maven.org/artifact/com.algorand/algosdk,2021-12-30 20:12:51.000,,,,,,,,,,,,,,,,,,,,,
1239,,zen,zencashjs,https://github.com/HorizenOfficial/zencashjs,Dead simple and easy to use JavaScript library for Horizen.,others,20,False,158.0,13.0,42.0,381.0,25.0,16.0,22.0,55.0,5.0,18.0,59.0,15.0,2017-08-29 09:59:24.000,2022-01-09 12:47:57.000,2021-11-08 21:09:47.000,2021-11-08 21:12:14.290,2,,,,HorizenOfficial/zencashjs,,zencashjs,https://github.com/HorizenOfficial/zencashjs,MIT,2.0.1,46.0,https://www.npmjs.com/package/zencashjs,2021-11-08 21:12:14.290,13.0,381.0,,,,,,,,,,,,,,,,,,,,,,,
1240,,icx,icon-sdk-python,https://github.com/icon-project/icon-sdk-python,ICON SDK for Python.,others,20,False,350.0,8.0,41.0,506.0,21.0,21.0,25.0,52.0,,14.0,92.0,14.0,2018-08-29 02:38:34.000,2021-12-13 11:12:24.000,2021-12-13 11:12:20.000,2021-11-08 10:25:33.000,2,,,,icon-project/icon-sdk-python,,,https://github.com/icon-project/icon-sdk-python,Apache-2.0,2.0.0,86.0,,,,,,,,,,,,iconsdk,https://pypi.org/project/iconsdk,2021-11-08 10:25:33.000,506.0,,,,,,,,,6.0,,,
1241,,stx,jsontokens-js,https://github.com/blockstack/jsontokens-js,"Library for encoding, decoding, and verifying JSON Web Tokens (JWTs) in node.js.",others,20,False,147.0,,41.0,22496.0,24.0,7.0,22.0,47.0,5.0,10.0,2334.0,8.0,2015-09-22 22:13:10.000,2021-09-21 15:54:18.000,2020-07-30 14:18:17.000,2019-12-17 22:34:31.527,2,,,,blockstack/jsontokens-js,,jsontokens,https://github.com/blockstack/jsontokens-js,MIT,3.0.0,1993.0,https://www.npmjs.com/package/jsontokens,2019-12-17 22:34:31.527,341.0,22496.0,,,,,,,,,,,,,,,,,,,,,,,
1242,,anc,anchor.js,https://github.com/Anchor-Protocol/anchor.js,The JavaScript SDK for Anchor Protocol.,others,20,False,152.0,22.0,35.0,2402.0,20.0,10.0,66.0,35.0,12.0,12.0,44.0,9.0,2021-02-05 06:52:20.000,2022-01-11 08:00:22.000,2022-01-11 03:36:41.000,2022-01-11 03:33:24.234,2,,,,Anchor-Protocol/anchor.js,,@anchor-protocol/anchor.js,https://github.com/Anchor-Protocol/anchor.js,Apache-2.0,4.0.0,44.0,https://www.npmjs.com/package/@anchor-protocol/anchor.js,2022-01-11 03:33:24.234,,2402.0,,,,,,,,,,,,,,,,,,,,,,,
1243,,icx,icon-sdk-js,https://github.com/icon-project/icon-sdk-js,Official ICON SDK for JavaScript based on ICON JSON RPC API V3.,others,20,False,160.0,8.0,31.0,2454.0,21.0,18.0,24.0,11.0,6.0,19.0,147.0,9.0,2018-10-30 09:33:32.000,2021-11-10 16:10:40.000,2021-11-10 09:42:15.000,2021-11-10 09:45:54.000,2,,,,icon-project/icon-sdk-js,,icon-sdk-js,https://github.com/icon-project/icon-sdk-js,Apache-2.0,1.1.3,137.0,https://www.npmjs.com/package/icon-sdk-js,2021-11-10 09:43:22.664,10.0,2454.0,,,,,,,,,,,,,,,,,,,,,,,
1244,,ban,bananojs,https://github.com/BananoCoin/bananojs,JavaScript utilities for the banano cryptocurrency.,others,20,False,316.0,15.0,31.0,1129.0,12.0,3.0,108.0,19.0,,8.0,47.0,10.0,2019-05-02 23:56:48.000,2021-12-23 00:45:25.000,2021-12-23 00:45:06.000,2021-12-23 00:45:21.368,2,,,True,BananoCoin/bananojs,,@bananocoin/bananojs,https://github.com/BananoCoin/bananojs,MIT,2.4.26,45.0,https://www.npmjs.com/package/@bananocoin/bananojs,2021-12-23 00:45:21.368,2.0,1129.0,,,,,,,,,,,,,,,,,,,,,,,
1245,,wicc,WaykiChain,https://github.com/WaykiChain/WaykiChain,Public Blockchain as a Decentralized Finance Infrastructure Service Platform.,others,19,True,6120.0,3.0,1130.0,2.0,257.0,194.0,17.0,270.0,2.0,16.0,,23.0,2018-01-08 05:34:30.000,2021-12-11 11:32:51.000,2021-11-03 12:00:13.000,2021-05-10 08:34:50.000,2,,,,WaykiChain/WaykiChain,,,https://github.com/WaykiChain/WaykiChain,MIT,3.5.1,,,,,,,,,119.0,,,,,,,,,,,,,,,,,,,
1246,,hot,holochain-proto,https://github.com/holochain/holochain-proto,Holographic storage for distributed applications -- a validating monotonic DHT backed by authoritative hashchains for..,others,19,False,1616.0,,806.0,25.0,147.0,159.0,4.0,220.0,281.0,343.0,,32.0,2016-12-23 22:40:27.000,2020-09-15 07:34:20.000,2020-09-15 07:34:18.000,2017-10-24 19:53:05.000,2,,,,holochain/holochain-proto,,,https://github.com/holochain/holochain-proto,GPL-3.0,0.0.0,,,,,,,,github.com/metacurrency/holochain,1282.0,https://pkg.go.dev/github.com/metacurrency/holochain,2020-09-15 07:34:18.000,,,,,,,,,,,,,,,,,
1247,,stx,blockstack/gaia,https://github.com/blockstack/gaia,A decentralized high-performance storage system.,others,19,True,896.0,,717.0,53.0,127.0,56.0,11.0,207.0,35.0,124.0,21.0,18.0,2014-11-11 23:54:31.000,2021-11-16 21:41:29.000,2021-05-10 16:34:34.000,2021-05-04 13:53:21.000,2,,,,blockstack/gaia,,,https://github.com/blockstack/gaia,MIT,2.8.2,,,,,,,,,,,,,registrar,https://pypi.org/project/registrar,2016-05-23 15:29:02.000,53.0,,,,,,,,,21.0,,,
1248,,iost,go-iost,https://github.com/iost-official/go-iost,Official Go implementation of the IOST blockchain.,others,19,True,8837.0,21.0,549.0,,109.0,97.0,68.0,1122.0,42.0,43.0,,50.0,2018-04-08 15:24:01.000,2021-11-22 13:20:48.000,2021-11-22 13:20:47.000,2021-11-18 08:07:52.000,2,,,,iost-official/go-iost,,,https://github.com/iost-official/go-iost,LGPL-3.0,v3.7.3,,,,,,,,github.com/iost-official/go-iost,,https://pkg.go.dev/github.com/iost-official/go-iost,2021-11-18 08:07:52.000,,,,,,,,,,,,,,,,,
1249,,ar,arweave,https://github.com/ArweaveTeam/arweave,The Arweave server and App Developer Toolkit.,others,19,True,2475.0,8.0,532.0,537.0,107.0,57.0,40.0,201.0,52.0,101.0,,37.0,2017-08-02 16:22:19.000,2022-01-12 11:50:48.000,2021-11-05 10:26:07.000,2021-11-05 17:14:18.000,2,,,,ArweaveTeam/arweave,,,https://github.com/ArweaveTeam/arweave,GPL-2.0,N.2.5.0.0,,,,,,,,,26342.0,,,,,,,,,,,,,,,,,,,
1250,,fil,slate,https://github.com/filecoin-project/slate,"WIP - Were building the place you go to discover, share, and sell files on the web.",others,19,True,3110.0,281.0,478.0,,54.0,16.0,,527.0,146.0,365.0,,26.0,2020-02-19 04:15:04.000,2022-01-07 15:14:12.000,2022-01-06 22:42:19.000,,2,,,,filecoin-project/slate,,,https://github.com/filecoin-project/slate,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,,bzz,swarm,https://github.com/ethersphere/swarm,Swarm: Censorship resistant storage and communication infrastructure for a truly sovereign digital society.,others,19,True,11317.0,,462.0,,107.0,38.0,,1190.0,290.0,740.0,19.0,469.0,2014-03-16 02:06:34.000,2021-03-18 09:51:41.000,2021-01-15 10:21:41.000,,2,,,,ethersphere/swarm,,,https://github.com/ethersphere/swarm,LGPL-3.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,,snt,nimbus-eth1,https://github.com/status-im/nimbus-eth1,Nimbus: an Ethereum 1.0 and 2.0 Client for Resource-Restricted Devices.,others,19,True,2558.0,56.0,429.0,,59.0,59.0,13.0,722.0,65.0,122.0,,27.0,2018-01-04 06:08:23.000,2022-01-12 14:26:28.000,2022-01-10 09:04:06.000,,2,,,,status-im/nimbus-eth1,,,https://github.com/status-im/nimbus-eth1,MIT,,,,,,,,,github.com/status-im/nimbus,,https://pkg.go.dev/github.com/status-im/nimbus,2021-04-25 05:20:03.000,,,,,,,,,,,,,,,,,
1253,,clny,colonyNetwork,https://github.com/JoinColony/colonyNetwork,Colony Network smart contracts.,others,19,True,4146.0,17.0,406.0,,85.0,37.0,14.0,664.0,31.0,315.0,,36.0,2017-04-28 12:11:32.000,2022-01-04 23:56:38.000,2021-11-02 20:20:34.000,2021-12-10 14:44:02.000,2,,,,JoinColony/colonyNetwork,,,https://github.com/JoinColony/colonyNetwork,GPL-3.0,elwss2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
