,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
1427,,loomold,cryptozombie-lessons,https://github.com/loomnetwork/cryptozombie-lessons,Lesson content for cryptozombies.io.,others,18,True,1340.0,46.0,843.0,,419.0,39.0,,502.0,113.0,46.0,,197.0,2018-01-08 11:03:07,2022-02-16 14:37:40.000,2022-02-09 07:35:01,,2.0,,,loomnetwork/cryptozombie-lessons,,,https://github.com/loomnetwork/cryptozombie-lessons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,,eth,casper,https://github.com/ethereum/casper,"Casper contract, and related software and tests.",others,18,False,417.0,,671.0,,177.0,152.0,2.0,98.0,23.0,61.0,,22.0,2017-04-16 18:58:44,2021-10-05 10:02:10.000,2019-03-28 02:20:30,2018-05-16 03:24:50.000,2.0,,,ethereum/casper,,,https://github.com/ethereum/casper,Unlicense,0.2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,,pnt,ethereum-api,https://github.com/provable-things/ethereum-api,Provable API for Ethereum smart contracts.,others,18,False,212.0,,647.0,14.0,374.0,42.0,2.0,40.0,9.0,50.0,10.0,11.0,2015-12-14 15:42:59,2020-11-15 01:26:36.000,2020-04-08 15:39:20,2020-03-28 16:23:36.163,2.0,,,provable-things/ethereum-api,provable-eth-api,,https://github.com/provable-things/ethereum-api,MIT,0.5.0,10.0,https://www.npmjs.com/package/provable-eth-api,2020-03-28 16:23:36.163,,14.0,,,,,,,,,,,,,,,,,,,,,,,,
1430,,eth,ethql,https://github.com/ConsenSys/ethql,A GraphQL interface to Ethereum.,others,18,False,168.0,,589.0,22.0,75.0,53.0,2.0,89.0,46.0,43.0,6.0,10.0,2018-02-17 00:34:40,2022-01-13 10:12:07.000,2019-03-21 03:15:49,2019-03-13 03:10:13.527,2.0,,,ConsenSys/ethql,@ethql/base,,https://github.com/ConsenSys/ethql,Apache-2.0,0.1.2,,https://www.npmjs.com/package/@ethql/base,2019-03-13 03:10:13.527,6.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,
1431,,aleo,wagyu,https://github.com/AleoHQ/wagyu,A Rust library for generating cryptocurrency wallets.,others,18,True,1123.0,,453.0,126.66666666666667,64.0,17.0,4.0,239.0,21.0,30.0,8.0,12.0,2018-08-15 06:46:37,2022-02-04 06:38:08.000,2021-06-15 00:54:45,2020-03-27 01:17:36.022,2.0,,,AleoHQ/wagyu,,,https://github.com/AleoHQ/wagyu,MIT,0.6.3,,,,,,,,,50.0,,,,,,,,wagyu-model,https://crates.io/crates/wagyu-model,2020-03-27 01:17:36.022,8.0,125.66666666666667,3692.0,,,,,,,
1432,,dot,parity-signer,https://github.com/paritytech/parity-signer,Air-gapped crypto wallet.,others,18,True,632.0,15.0,385.0,11.0,100.0,45.0,23.0,458.0,54.0,410.0,,31.0,2017-01-30 10:41:50,2022-02-16 10:36:34.000,2022-01-31 08:12:35,2020-09-10 12:54:25.000,2.0,,,paritytech/parity-signer,,,https://github.com/paritytech/parity-signer,GPL-3.0,4.5.3-beta,,,,,,,,,478.0,,,,,,,,,,,,,,,,,,,,
1433,,poa,token-wizard,https://github.com/poanetwork/token-wizard,(Discontinued) TokenWizard is an DApp to create and manage crowdsale and token contracts using a simple UI.,others,18,False,1923.0,,369.0,,197.0,44.0,1.0,654.0,76.0,543.0,,21.0,2017-07-13 18:46:22,2021-10-19 12:09:01.000,2018-11-28 17:36:28,2017-11-29 14:01:36.000,2.0,,,poanetwork/token-wizard,,,https://github.com/poanetwork/token-wizard,MIT,0.2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,,yfi,yearn-vaults,https://github.com/yearn/yearn-vaults,Yearn Vault smart contracts.,others,18,True,348.0,17.0,355.0,,188.0,30.0,17.0,382.0,20.0,129.0,,50.0,2020-10-06 01:20:13,2022-02-16 02:45:00.000,2022-02-15 16:10:21,2021-07-09 15:33:03.000,2.0,,,yearn/yearn-vaults,,,https://github.com/yearn/yearn-vaults,AGPL-3.0,0.4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,,fil,specs,https://github.com/filecoin-project/specs,The Filecoin protocol specification.,others,18,True,2295.0,,328.0,,137.0,64.0,15.0,706.0,213.0,375.0,3.0,62.0,2018-11-28 19:36:35,2022-02-14 22:24:56.000,2021-10-19 14:34:57,2020-11-03 12:57:36.000,2.0,,,filecoin-project/specs,,,https://github.com/filecoin-project/specs,,2.1.1,3.0,,,,,,,github.com/filecoin-project/specs,,https://pkg.go.dev/github.com/filecoin-project/specs,2021-07-27 02:19:11.000,,,,,,,,,,,,,,,,,,
1436,,xdag,xdag,https://github.com/XDagger/xdag,XDAG (Dagger Coin) Official Main Repository. XDAG is a novel DAG based cryptocurrency.,others,18,True,1736.0,8.0,312.0,,135.0,76.0,10.0,472.0,37.0,87.0,,48.0,2018-01-17 23:55:56,2022-02-04 11:51:29.000,2022-02-04 11:51:29,2021-04-01 05:50:14.000,2.0,,,XDagger/xdag,,,https://github.com/XDagger/xdag,MIT,0.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,,omni,omniwallet,https://github.com/OmniLayer/omniwallet,Omni Protocol Hybrid Web-Wallet.,others,18,True,4835.0,,301.0,,190.0,57.0,12.0,1010.0,233.0,540.0,,33.0,2014-01-02 20:56:23,2021-10-11 13:56:50.000,2021-09-28 14:46:55,2015-02-05 15:49:42.000,2.0,,,OmniLayer/omniwallet,,,https://github.com/OmniLayer/omniwallet,AGPL-3.0,0.27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,,sbr,stable-swap,https://github.com/saber-hq/stable-swap,StableSwap by Saber: an automated market maker for mean-reverting trading pairs.,others,18,True,112.0,69.0,296.0,230.33333333333331,91.0,9.0,9.0,118.0,3.0,7.0,1.0,5.0,2020-10-06 22:36:15,2022-02-15 04:20:16.000,2022-02-08 04:33:51,2022-02-07 01:28:33.313,2.0,,,saber-hq/stable-swap,,,https://github.com/saber-hq/stable-swap,Apache-2.0,1.6.9,,,,,,,,,285.0,,,,,,,,stable-swap,https://crates.io/crates/stable-swap,2022-02-07 01:28:33.313,1.0,88.33333333333333,265.0,,,,,,,
1439,,twt,tokens,https://github.com/trustwallet/tokens,"Upload yours token, coin and dApp image to get displayed in the Trust Wallet.",others,18,False,2791.0,,289.0,,1939.0,36.0,,2055.0,9.0,53.0,,847.0,2018-01-26 20:55:58,2020-06-05 21:21:16.000,2019-08-10 22:41:37,,2.0,,,trustwallet/tokens,,,https://github.com/trustwallet/tokens,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,,wan,go-wanchain,https://github.com/wanchain/go-wanchain,Wanchain Client Source Code.,others,18,True,3177.0,1.0,278.0,1544.0,80.0,71.0,64.0,5.0,3.0,4.0,,35.0,2017-07-11 04:49:09,2022-02-14 09:15:08.000,2022-02-14 09:14:57,2021-04-06 09:46:03.000,2.0,,,wanchain/go-wanchain,,,https://github.com/wanchain/go-wanchain,LGPL-3.0,2.2.0,,,,,,,,github.com/wanchain/go-wanchain,77237.0,https://pkg.go.dev/github.com/wanchain/go-wanchain,2021-06-07 06:13:14.000,,,,,,,,,,,,,,,,,,
1441,,btcp,BitcoinPrivate-legacy,https://github.com/BTCPrivate/BitcoinPrivate-legacy,Bitcoin Private is a Bitcoin and Zclassic fork which uses ZK-SNARK technology for privacy and fungibility.,others,18,False,11051.0,,277.0,67.0,113.0,110.0,12.0,134.0,11.0,101.0,,465.0,2017-12-24 14:19:12,2020-10-08 08:28:54.000,2020-10-08 08:28:52,2019-10-17 22:25:18.000,2.0,,,BTCPrivate/BitcoinPrivate-legacy,,,https://github.com/BTCPrivate/BitcoinPrivate-legacy,,1.0.15,,,,,,,,,3159.0,,,,,,,,,,,,,,,,,,,,
1442,,cake,pancake-toolkit,https://github.com/pancakeswap/pancake-toolkit,Pancake frontend packages.,others,18,True,708.0,73.0,252.0,7.0,709.0,20.0,47.0,386.0,8.0,12.0,7.0,35.0,2021-03-04 03:33:09,2022-02-14 08:21:55.000,2022-02-14 08:21:55,2021-09-28 07:42:48.000,2.0,,,pancakeswap/pancake-toolkit,@svcongnghe/eslint-config-pancake,,https://github.com/pancakeswap/pancake-toolkit,GPL-3.0,@pancakeswap/uikit@0.54.5,7.0,https://www.npmjs.com/package/@svcongnghe/eslint-config-pancake,2021-07-07 01:47:56.919,,7.0,,,,,,,,,,,,,,,,,,,,,,,,
1443,,btc,secp256k1-zkp,https://github.com/ElementsProject/secp256k1-zkp,Experimental fork of libsecp256k1 with support for pedersen commitments and range proofs.,others,18,True,1736.0,115.0,244.0,,87.0,48.0,,129.0,13.0,24.0,,96.0,2015-06-09 07:19:49,2022-02-13 21:58:13.000,2022-01-31 14:07:15,,2.0,,,ElementsProject/secp256k1-zkp,,,https://github.com/ElementsProject/secp256k1-zkp,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,,neo,neo-gui-2.x,https://github.com/neo-project/neo-gui-2.x,,others,18,False,126.0,,237.0,2758.0,175.0,73.0,15.0,64.0,5.0,238.0,,18.0,2016-10-26 15:38:04,2020-10-05 04:26:31.000,2020-09-27 12:24:14,2020-10-05 04:26:31.000,2.0,,,neo-project/neo-gui-2.x,,,https://github.com/neo-project/neo-gui-2.x,MIT,2.12.2,,,,,,,,,148939.0,,,,,,,,,,,,,,,,,,,,
1445,,etc,ethereumclassic/explorer,https://github.com/ethereumclassic/explorer,EthereumClassic Block Explorer.,others,18,False,890.0,,235.0,7.0,253.0,34.0,1.0,171.0,69.0,64.0,,32.0,2016-07-27 17:33:12,2022-02-11 18:32:18.000,2020-09-04 20:17:36,2021-11-19 05:55:54.963,2.0,,,ethereumclassic/explorer,etc-explorer,,https://github.com/ethereumclassic/explorer,MIT,0.2.0,,https://www.npmjs.com/package/etc-explorer,2021-11-19 05:55:54.963,,7.0,,,,,,,,,,,,,,,,,,,,,,,,
1446,,gxc,gxb-core,https://github.com/gxchain/gxb-core,GXChain Blockchain implementation.,others,18,False,2068.0,,229.0,75.0,79.0,38.0,31.0,129.0,8.0,70.0,,27.0,2017-08-10 07:29:52,2022-01-26 07:20:53.000,2020-12-28 02:25:56,2020-12-17 01:33:13.000,2.0,,,gxchain/gxb-core,,,https://github.com/gxchain/gxb-core,GPL-3.0,1.0.201217,,,,,,,,,3933.0,,,,,,,,,,,,,,,,,,,,
1447,,adm,adamant-im,https://github.com/Adamant-im/adamant-im,ADAMANT Decentralized Messenger. Progressive Web Application (PWA).,others,18,True,2636.0,36.0,224.0,115.0,37.0,19.0,56.0,406.0,3.0,17.0,,24.0,2017-09-22 20:46:48,2022-02-16 16:50:54.000,2022-02-16 16:36:55,2022-02-16 16:39:18.000,2.0,,,Adamant-im/adamant-im,,,https://github.com/Adamant-im/adamant-im,GPL-3.0,3.1.0,,,,,,,,,5915.0,,,,,,,,,,,,,,,,,,,,
1448,,aurora,rainbow-bridge,https://github.com/aurora-is-near/rainbow-bridge,NEAR Ethereum Decentralized Bridge.,others,18,True,596.0,19.0,218.0,7.0,44.0,25.0,1.0,328.0,101.0,229.0,3.0,24.0,2019-09-02 07:59:53,2022-02-14 00:54:55.000,2022-02-14 00:21:42,2020-10-27 09:12:38.313,2.0,,,aurora-is-near/rainbow-bridge,rainbow-bridge-watchdog,,https://github.com/aurora-is-near/rainbow-bridge,GPL-3.0,1.0.0,3.0,https://www.npmjs.com/package/rainbow-bridge-watchdog,2020-10-27 09:12:38.313,,7.0,,,,,,,,,,,,,,,,,,,,,,,,
1449,,trx,sun-network,https://github.com/tronprotocol/sun-network,JavaScript SDK that encapsulates the TRON HTTP API.,others,18,False,1434.0,,208.0,102.0,107.0,37.0,11.0,283.0,38.0,51.0,4.0,25.0,2019-03-26 09:05:59,2022-02-12 11:46:45.000,2020-09-03 07:43:36,2020-07-21 07:55:17.000,2.0,,,tronprotocol/sun-network,sunweb,,https://github.com/tronprotocol/sun-network,LGPL-3.0,SunNetwork-v1.5.1,,https://www.npmjs.com/package/sunweb,2019-12-03 09:46:24.299,4.0,88.0,,,,444.0,,,,,,,,,,,,,,,,,,,,
1450,,matic,dagger.js,https://github.com/maticnetwork/dagger.js,Simple library to connect with dagger server and manage subscriptions for Ethereum Blockchain.,others,18,False,101.0,,206.0,305.0,31.0,44.0,5.0,35.0,6.0,9.0,26.0,11.0,2017-08-05 15:23:46,2022-02-11 01:45:47.000,2020-09-21 05:37:43,2020-09-03 12:25:26.135,2.0,,,maticnetwork/dagger.js,@maticnetwork/dagger,,https://github.com/maticnetwork/dagger.js,MIT,0.2.0,26.0,https://www.npmjs.com/package/@maticnetwork/dagger,2020-09-03 12:25:26.135,,305.0,,,,,,,,,,,,,,,,,,,,,,,,
1451,,omg,elixir-omg,https://github.com/omgnetwork/elixir-omg,OMG-Network repository of Watcher and Watcher Info.,others,18,True,4365.0,,206.0,,54.0,34.0,40.0,1343.0,116.0,379.0,,55.0,2018-03-02 04:05:24,2021-04-08 09:11:41.000,2021-03-23 17:53:33,2020-10-29 19:05:16.000,2.0,,,omgnetwork/elixir-omg,,,https://github.com/omgnetwork/elixir-omg,Apache-2.0,1.0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,,qkc,pyquarkchain,https://github.com/QuarkChain/pyquarkchain,Python implementation of QuarkChain.,others,18,True,1713.0,2.0,201.0,,110.0,42.0,30.0,689.0,41.0,209.0,,23.0,2018-08-02 23:28:47,2022-01-25 04:34:16.000,2022-01-25 04:34:15,2021-09-02 07:28:44.000,2.0,,,QuarkChain/pyquarkchain,,,https://github.com/QuarkChain/pyquarkchain,MIT,mainnet-index1.5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,,mana,dappeteer,https://github.com/decentraland/dappeteer,E2E testing for dApps using Puppeteer + MetaMask.,others,18,True,72.0,,197.0,43.0,51.0,24.0,4.0,18.0,21.0,8.0,46.0,11.0,2018-06-12 21:33:28,2022-02-11 15:51:36.000,2021-10-27 17:22:48,2021-07-01 11:55:54.291,2.0,,,decentraland/dappeteer,@nodefactory/dappeteer,,https://github.com/decentraland/dappeteer,MIT,2.0.1,46.0,https://www.npmjs.com/package/@nodefactory/dappeteer,2021-07-01 11:55:54.291,,43.0,,,,,,,,,,,,,,,,,,,,,,,,
1454,,xch,bladebit,https://github.com/Chia-Network/bladebit,BladeBit - Fast Chia (XCH) RAM-only k32-only Plotter.,others,18,True,53.0,,196.0,2729.0,63.0,16.0,6.0,38.0,11.0,47.0,,3.0,2021-07-10 08:15:01,2022-02-15 08:17:21.000,2021-11-11 21:51:42,2021-11-11 22:00:03.000,2.0,,,Chia-Network/bladebit,,,https://github.com/Chia-Network/bladebit,Apache-2.0,1.2.4,,,,,,,,,13647.0,,,,,,,,,,,,,,,,,,,,
1455,,xla,MobileMiner,https://github.com/scala-network/MobileMiner,A mobile application wrapping XLArig to enable mining on Android devices.,others,18,True,505.0,,188.0,9370.0,50.0,33.0,13.0,21.0,23.0,14.0,,8.0,2020-01-05 12:59:48,2021-12-22 14:58:39.000,2021-08-07 01:23:00,2021-08-07 01:20:09.000,2.0,,,scala-network/MobileMiner,,,https://github.com/scala-network/MobileMiner,GPL-3.0,2.3.0,,,,,,,,,215519.0,,,,,,,,,,,,,,,,,,,,
1456,,near,create-near-app,https://github.com/near/create-near-app,Create a starter app hooked up to the NEAR blockchain.,others,18,True,1077.0,2.0,188.0,584.0,69.0,17.0,48.0,1556.0,47.0,59.0,2.0,21.0,2019-10-22 22:20:13,2022-02-16 12:07:08.000,2021-12-03 14:22:08,2021-11-01 16:59:31.000,2.0,,,near/create-near-app,create-near-app,,https://github.com/near/create-near-app,MIT,2.0.1,2.0,https://www.npmjs.com/package/create-near-app,2021-11-01 16:42:08.067,,584.0,,,,,,,,,,,,,,,,,,,,,,,,
1457,,dot,polkadot-validator-setup,https://github.com/w3f/polkadot-validator-setup,Polkadot Validator Secure Setup.,others,18,True,893.0,3.0,188.0,172.0,119.0,20.0,56.0,118.0,19.0,30.0,,27.0,2019-07-31 07:21:51,2022-02-09 10:44:16.000,2022-02-09 10:44:16,2021-03-30 22:48:20.609,2.0,,,w3f/polkadot-validator-setup,polkadot-secure-validator,,https://github.com/w3f/polkadot-validator-setup,Apache-2.0,3.4.2,,https://www.npmjs.com/package/polkadot-secure-validator,2021-03-30 22:48:20.609,,172.0,,,,,,,,,,,,,,,,,,,,,,,,
1458,,pnt,ethereum-bridge,https://github.com/provable-things/ethereum-bridge,Independent bridge to link any Ethereum network with the Provable engine.,others,18,False,331.0,,187.0,98.0,94.0,18.0,12.0,48.0,13.0,40.0,143.0,10.0,2016-06-21 11:50:39,2022-02-11 06:44:56.000,2019-06-19 16:31:07,2019-03-12 14:49:11.483,2.0,,,provable-things/ethereum-bridge,ethereum-bridge,,https://github.com/provable-things/ethereum-bridge,AGPL-3.0,0.6.2,133.0,https://www.npmjs.com/package/ethereum-bridge,2019-03-12 14:49:11.483,10.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,
1459,,lbc,spee.ch,https://github.com/lbryio/spee.ch,An image hosting service on top of the LBRY protocol.,others,18,False,2378.0,,186.0,,77.0,25.0,4.0,581.0,95.0,411.0,,46.0,2017-03-28 17:12:49,2021-06-04 19:41:44.000,2020-06-11 16:30:31,2019-04-15 17:05:36.000,2.0,,,lbryio/spee.ch,,,https://github.com/lbryio/spee.ch,MIT,0.5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,,pnk,kleros,https://github.com/kleros/kleros,Kleros smart contracts.,others,18,True,657.0,1.0,179.0,87.0,52.0,20.0,7.0,138.0,14.0,56.0,42.0,21.0,2017-09-05 12:38:13,2022-01-13 18:02:38.000,2022-01-13 18:01:55,2020-05-10 20:55:49.922,2.0,,,kleros/kleros,@kleros/kleros,,https://github.com/kleros/kleros,MIT,0.1.5,38.0,https://www.npmjs.com/package/@kleros/kleros,2020-05-10 20:55:49.922,4.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,
1461,,eth,hive,https://github.com/ethereum/hive,Ethereum end-to-end test harness.,others,18,True,864.0,86.0,169.0,,74.0,19.0,26.0,360.0,25.0,117.0,12.0,35.0,2016-07-04 10:41:07,2022-02-16 10:17:13.000,2022-02-16 10:17:08,,2.0,,,ethereum/hive,,,https://github.com/ethereum/hive,GPL-3.0,,10.0,,,,,,,github.com/ethereum/hive,,https://pkg.go.dev/github.com/ethereum/hive,2021-04-19 08:39:11.000,2.0,,,,,,,,,,,,,,,,,
1462,,hnt,blockchain-core,https://github.com/helium/blockchain-core,,others,18,True,3212.0,269.0,169.0,,66.0,44.0,,1152.0,38.0,51.0,,23.0,2018-09-10 18:38:06,2022-02-16 18:17:15.000,2022-02-16 14:22:30,,2.0,,,helium/blockchain-core,,,https://github.com/helium/blockchain-core,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,,poa,threshold_crypto,https://github.com/poanetwork/threshold_crypto,A pairing-based threshold cryptosystem for collaborative decryption and signatures used in HoneybadgerBFT..,others,18,False,144.0,,151.0,404.3333333333333,43.0,18.0,7.0,79.0,13.0,24.0,41.0,15.0,2018-07-30 12:29:53,2022-01-01 21:26:47.000,2020-12-16 09:47:40,2020-07-28 17:37:33.216,2.0,,,poanetwork/threshold_crypto,,,https://github.com/poanetwork/threshold_crypto,MIT,0.4.0,,,,,,,,,,,,,,,,,threshold_crypto,https://crates.io/crates/threshold_crypto,2020-07-28 17:37:33.216,41.0,404.3333333333333,166188.0,,,,,,,
1464,,eth,ethjsonrpc,https://github.com/ConsenSys/ethjsonrpc,Python JSON-RPC client for the Ethereum blockchain.,others,18,False,136.0,,151.0,251.0,99.0,38.0,13.0,32.0,31.0,8.0,56.0,7.0,2015-02-26 20:08:23,2021-01-30 00:15:27.000,2021-01-30 00:15:19,2016-11-10 18:41:08.000,2.0,,,ConsenSys/ethjsonrpc,,,https://github.com/ConsenSys/ethjsonrpc,Unlicense,0.3.0,38.0,,,,,,,,,,,,ethjsonrpc,https://pypi.org/project/ethjsonrpc,2016-11-10 18:41:08,251.0,,,,,,,,,18.0,,,,
1465,,sushi,bentobox,https://github.com/sushiswap/bentobox,BentoBox.,others,18,False,603.0,18.0,149.0,42.0,63.0,19.0,4.0,87.0,10.0,10.0,5.0,16.0,2020-10-02 08:45:15,2022-01-27 00:11:00.000,2022-01-27 00:10:42,2021-10-15 11:54:04.944,2.0,,,sushiswap/bentobox,@sushiswap/bentobox,,https://github.com/sushiswap/bentobox,Unlicense,0.4.0,5.0,https://www.npmjs.com/package/@sushiswap/bentobox,2021-10-15 11:54:04.944,,42.0,,,,,,,,,,,,,,,,,,,,,,,,
1466,,bifi,beefy-app,https://github.com/beefyfinance/beefy-app,Multichain yield optimizer.,others,18,False,4433.0,471.0,146.0,,221.0,17.0,,951.0,19.0,66.0,,85.0,2020-09-29 21:21:54,2022-02-16 18:55:20.000,2022-02-16 17:45:39,,2.0,,,beefyfinance/beefy-app,,,https://github.com/beefyfinance/beefy-app,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,,matic,pos-portal,https://github.com/maticnetwork/pos-portal,Smart contracts that powers the PoS (proof-of-stake) based bridge mechanism for Matic Network.,others,18,False,633.0,,143.0,151.0,117.0,30.0,8.0,91.0,8.0,6.0,16.0,13.0,2020-04-13 08:09:31,2022-02-15 11:14:29.000,2021-09-20 13:08:52,2021-09-20 13:55:00.000,2.0,,,maticnetwork/pos-portal,@maticnetwork/pos-portal,,https://github.com/maticnetwork/pos-portal,GPL-3.0,1.5.4,16.0,https://www.npmjs.com/package/@maticnetwork/pos-portal,2021-04-26 04:47:14.408,,151.0,,,,,,,,,,,,,,,,,,,,,,,,
1468,,xht,hollaex-kit,https://github.com/bitholla/hollaex-kit,Exchange Starter Kit to run your own Digital Asset Trading Exchange Platform.,others,18,False,7216.0,232.0,143.0,,122.0,12.0,68.0,1180.0,29.0,11.0,7.0,27.0,2019-09-07 08:02:34,2022-02-16 09:29:06.000,2022-02-07 02:31:29,2022-02-07 02:32:23.000,2.0,,,bitholla/hollaex-kit,,,https://github.com/bitholla/hollaex-kit,,2.2.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,,trac,ot-node,https://github.com/OriginTrail/ot-node,OriginTrail Decentralized Knowledge Graph network node.,others,18,False,2973.0,3.0,141.0,,39.0,31.0,83.0,1669.0,43.0,54.0,,38.0,2018-02-01 18:29:15,2022-02-16 14:38:29.000,2021-12-29 12:59:48,2022-02-11 15:32:11.000,2.0,,,OriginTrail/ot-node,,,https://github.com/OriginTrail/ot-node,Apache-2.0,6.0.0-beta.1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,,mkr,makerdao/community,https://github.com/makerdao/community,A collection of documents and resources relating to initiatives from the Community Development group at MakerDAO.,others,18,False,4620.0,354.0,140.0,,102.0,24.0,,1235.0,54.0,364.0,,82.0,2019-01-19 18:43:40,2022-02-14 12:43:29.000,2022-02-14 12:43:29,,2.0,,,makerdao/community,,,https://github.com/makerdao/community,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,,juno,juno,https://github.com/CosmosContracts/juno,Open Source Platform for Interoperable Smart Contracts.,others,18,False,246.0,82.0,134.0,76.0,44.0,9.0,25.0,114.0,5.0,37.0,,11.0,2021-03-02 16:29:59,2022-02-11 00:03:04.000,2022-02-08 21:53:49,2021-12-20 16:09:10.000,2.0,,,CosmosContracts/juno,,,https://github.com/CosmosContracts/juno,Apache-2.0,2.1.0,,,,,,,,github.com/cosmoscontracts/juno,534.0,https://pkg.go.dev/github.com/cosmoscontracts/juno,2021-12-23 12:05:03.000,,,,,,,,,,,,,,,,,,
1472,,omni,OmniJ,https://github.com/OmniLayer/OmniJ,"OmniLayer for Java, JVM, and Android.",others,18,False,1441.0,14.0,125.0,,78.0,28.0,25.0,92.0,29.0,84.0,,3.0,2014-06-03 08:44:18,2022-02-06 02:09:52.000,2022-02-06 02:08:54,2021-11-18 22:53:25.000,2.0,,,OmniLayer/OmniJ,,,https://github.com/OmniLayer/OmniJ,Apache-2.0,0.5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,,cfg,go-substrate-rpc-client,https://github.com/centrifuge/go-substrate-rpc-client,Substrate RPC client for go aka GSRPC.,others,18,False,131.0,7.0,122.0,,92.0,14.0,60.0,131.0,25.0,82.0,233.0,15.0,2019-06-06 15:37:27,2022-02-15 19:09:12.000,2022-01-20 09:00:55,2021-11-19 09:05:03.000,2.0,,,centrifuge/go-substrate-rpc-client,,,https://github.com/centrifuge/go-substrate-rpc-client,Apache-2.0,4.0.0,170.0,,,,,,,github.com/centrifuge/go-substrate-rpc-client,,https://pkg.go.dev/github.com/centrifuge/go-substrate-rpc-client,2022-01-20 09:00:55.000,63.0,,,,,,,,,,,,,,,,,
1474,,grin,GrinPlusPlus,https://github.com/GrinPlusPlus/GrinPlusPlus,"A C++ Grin Node & Wallet For Windows, Mac OS X, & Linux.",others,18,False,596.0,16.0,120.0,7271.0,40.0,18.0,76.0,23.0,44.0,130.0,,7.0,2018-12-16 23:53:01,2022-02-16 14:24:10.000,2022-02-07 09:40:33,2021-08-19 15:02:35.000,2.0,,,grinplusplus/grinplusplus,,,https://github.com/GrinPlusPlus/GrinPlusPlus,MIT,1.2.6,,,,,,,,,261774.0,,,,,,,,,,,,,,,,,,,,
1475,,mngo,mango-explorer,https://github.com/blockworks-foundation/mango-explorer,A project to explore and provide useful code for Mango Markets (https://mango.markets/).,others,18,False,781.0,216.0,115.0,,58.0,9.0,33.0,25.0,2.0,18.0,6.0,12.0,2021-08-07 17:12:04,2022-02-16 08:10:22.000,2022-02-15 14:40:49,2022-02-08 16:23:03.000,2.0,,,blockworks-foundation/mango-explorer,,,https://github.com/blockworks-foundation/mango-explorer,MIT,3.3.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,,dydx,perpetual,https://github.com/dydxprotocol/perpetual,Ethereum Smart Contracts and TypeScript library used for the dYdX Perpetual Contracts.,others,18,False,185.0,,113.0,234.0,34.0,20.0,70.0,201.0,6.0,55.0,19.0,4.0,2020-01-14 22:01:44,2022-02-11 23:37:44.000,2021-03-17 16:44:26,2020-08-19 03:08:17.294,2.0,,,dydxprotocol/perpetual,@dydxprotocol/perpetual,,https://github.com/dydxprotocol/perpetual,Apache-2.0,1.2.1,17.0,https://www.npmjs.com/package/@dydxprotocol/perpetual,2020-08-19 03:08:17.294,2.0,234.0,,,,,,,,,,,,,,,,,,,,,,,,
