,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,trending,labels,new_addition,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
1178,,maid,safe_network,https://github.com/maidsafe/safe_network,"The Safe Network Core. API message definitions, routing and nodes, client core api.",others,21,False,17911.0,757.0,40.0,1466.6666666666665,20.0,13.0,270.0,919.0,33.0,18.0,1.0,97.0,2021-06-11 09:39:50.000,2022-01-19 16:33:14.000,2022-01-19 13:55:36.000,2022-01-06 14:00:06.000,2,,,,maidsafe/safe_network,,,https://github.com/maidsafe/safe_network,GPL-3.0,0.52.13-0.50.6-0.43.2,,,,,,,,,2259.0,,,,,,,,safe_network,https://crates.io/crates/safe_network,2022-01-06 14:05:26.574,1.0,713.6666666666666,7845.0,,,,,,,
1179,,inst,dsa-connect,https://github.com/Instadapp/dsa-connect,Development quickstart to interact with DSA smart contracts.,others,21,False,516.0,161.0,40.0,1310.0,17.0,7.0,109.0,93.0,3.0,27.0,12.0,16.0,2020-09-26 17:59:38.000,2022-01-18 14:16:54.000,2022-01-18 14:16:54.000,2022-01-17 14:40:38.973,2,,,,Instadapp/dsa-connect,dsa-connect,,https://github.com/Instadapp/dsa-connect,MIT,0.6.0,12.0,https://www.npmjs.com/package/dsa-connect,2022-01-17 14:40:38.973,,1310.0,,,,,,,,,,,,,,,,,,,,,,,,
1180,,dash,js-dash-sdk,https://github.com/dashevo/js-dash-sdk,"DEPRECATED Dash client-side library for wallet payment/signing and application development. (Wallet, DAPI, Primitives,..",others,21,False,352.0,71.0,37.0,763.0,24.0,13.0,92.0,254.0,2.0,31.0,16.0,14.0,2019-09-20 21:58:28.000,2022-01-11 15:28:55.852,2021-12-15 15:46:48.000,2022-01-17 07:55:56.173,2,,,,dashevo/js-dash-sdk,dash,,https://github.com/dashevo/js-dash-sdk,MIT,3.21.7,,https://www.npmjs.com/package/dash,2022-01-11 15:28:55.852,16.0,763.0,,,,,,,,,,,,,,,,,,,,,,,,
1181,,xym,symbol-cli,https://github.com/symbol/symbol-cli,Command-line tool for Symbol.,others,21,False,331.0,10.0,36.0,221.0,25.0,26.0,110.0,205.0,37.0,156.0,4.0,19.0,2018-03-25 16:37:33.000,2022-01-14 06:49:15.000,2022-01-05 19:34:38.000,2022-01-05 19:41:55.000,2,,,,symbol/symbol-cli,symbol-cli,,https://github.com/symbol/symbol-cli,Apache-2.0,1.0.1,4.0,https://www.npmjs.com/package/symbol-cli,2022-01-05 19:51:41.397,,221.0,,,,,,,,,,,,,,,,,,,,,,,,
1182,,matic,static,https://github.com/maticnetwork/static,Static file server.,others,21,False,224.0,18.0,34.0,7268.0,15.0,23.0,40.0,71.0,2.0,1.0,223.0,16.0,2020-01-07 06:25:23.000,2022-01-12 09:38:55.513,2022-01-12 09:37:48.000,2022-01-12 09:38:55.513,2,,,,maticnetwork/static,@maticnetwork/meta,,https://github.com/maticnetwork/static,MIT,2.4.27,222.0,https://www.npmjs.com/package/@maticnetwork/meta,2022-01-12 09:38:55.513,1.0,7268.0,,,,,,,,,,,,,,,,,,,,,,,,
1183,,ckb,ckb-sdk-js,https://github.com/nervosnetwork/ckb-sdk-js,JavaScript SDK for CKB.,others,21,False,1257.0,9.0,33.0,1996.0,19.0,7.0,66.0,530.0,3.0,35.0,130.0,15.0,2019-01-07 05:52:58.000,2022-01-18 07:11:26.000,2022-01-18 07:11:25.000,2021-10-25 08:19:32.000,2,,,,nervosnetwork/ckb-sdk-js,@nervosnetwork/ckb-sdk-core,,https://github.com/nervosnetwork/ckb-sdk-js,MIT,0.101.0,120.0,https://www.npmjs.com/package/@nervosnetwork/ckb-sdk-core,2021-10-25 07:48:42.863,10.0,1992.0,,,,157.0,,,,,,,,,,,,,,,,,,,,
1184,,clny,eslint-import-resolver-jest,https://github.com/JoinColony/eslint-import-resolver-jest,Jest import resolution plugin for eslint-plugin-import.,others,21,False,77.0,,32.0,167177.0,17.0,4.0,11.0,54.0,24.0,12.0,1148.0,11.0,2017-04-12 19:14:16.000,2021-09-10 11:57:03.634,2021-09-10 11:56:25.000,2021-09-10 11:57:03.634,2,,,,JoinColony/eslint-import-resolver-jest,eslint-import-resolver-jest,,https://github.com/JoinColony/eslint-import-resolver-jest,MIT,3.0.2,894.0,https://www.npmjs.com/package/eslint-import-resolver-jest,2021-09-10 11:57:03.634,254.0,167177.0,,,,,,,,,,,,,,,,,,,,,,,,
1185,,btc,bips,https://github.com/bitcoin/bips,Bitcoin Improvement Proposals.,others,20,True,3223.0,83.0,6191.0,,3875.0,733.0,,1177.0,90.0,,,317.0,2013-11-19 17:18:41.000,2022-01-16 18:58:21.000,2022-01-16 18:58:12.000,,2,,,,bitcoin/bips,,,https://github.com/bitcoin/bips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,,lbc,chainquery,https://github.com/lbryio/chainquery,Chainquery parses and syncs the LBRY blockchain data into structured SQL.,others,20,True,584.0,16.0,2507.0,56.0,35.0,18.0,77.0,46.0,38.0,89.0,11.0,11.0,2018-02-10 14:57:47.000,2022-01-12 22:35:25.000,2022-01-12 22:35:20.000,2020-10-26 04:58:21.000,2,,,,lbryio/chainquery,,,https://github.com/lbryio/chainquery,MIT,2.5.4,9.0,,,,,,,github.com/lbryio/chainquery,2563.0,https://pkg.go.dev/github.com/lbryio/chainquery,2021-10-22 18:53:50.000,2.0,,,,,,,,,,,,,,,,,
1187,,perl,noise,https://github.com/perlin-network/noise,A decentralized P2P networking stack written in Go.,others,20,False,853.0,,1696.0,,187.0,75.0,8.0,207.0,21.0,74.0,73.0,13.0,2018-06-13 14:00:42.000,2021-01-28 17:29:33.000,2020-03-30 14:06:01.000,2020-03-30 14:07:44.000,2,,,,perlin-network/noise,,,https://github.com/perlin-network/noise,MIT,1.1.3,64.0,,,,,,,github.com/perlin-network/noise,,https://pkg.go.dev/github.com/perlin-network/noise,2020-03-30 14:06:01.000,9.0,,,,,,,,,,,,,,,,,
1188,,ubi,dapp,https://github.com/DemocracyEarth/dapp,Censorship resistant democracies.,others,20,True,3811.0,,1424.0,,262.0,117.0,40.0,209.0,86.0,294.0,,37.0,2015-12-24 06:22:20.000,2021-10-20 13:56:20.000,2021-08-28 17:25:54.000,2020-11-09 21:49:52.000,2,,,,DemocracyEarth/dapp,,,https://github.com/DemocracyEarth/dapp,MIT,0.9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,,oxt,orchid,https://github.com/OrchidTechnologies/orchid,"Orchid: VPN, Personal Firewall.",others,20,True,3522.0,90.0,500.0,209.0,68.0,57.0,31.0,56.0,8.0,47.0,,18.0,2019-08-20 17:04:55.000,2022-01-16 02:03:47.000,2022-01-14 21:03:53.000,2021-11-13 05:14:41.000,2,,,,OrchidTechnologies/orchid,,,https://github.com/OrchidTechnologies/orchid,,0.9.35,,,,,,,,,5247.0,,,,,,,,,,,,,,,,,,,,
1190,,eth,cakeshop,https://github.com/ConsenSys/cakeshop,An integrated development environment and SDK for Ethereum-like ledgers.,others,20,True,612.0,3.0,500.0,211.0,205.0,78.0,6.0,128.0,24.0,95.0,,29.0,2016-12-13 16:00:08.000,2022-01-15 06:19:13.000,2022-01-12 20:04:41.000,2021-03-10 17:34:31.000,2,,,True,ConsenSys/cakeshop,,,https://github.com/ConsenSys/cakeshop,Apache-2.0,0.12.1,,,,,,,,,12916.0,,,,,,,,,,,,,,,,,,,,
1191,,miota,trinity-wallet,https://github.com/iotaledger/trinity-wallet,"Trinity is IOTAs old, deprecated wallet. Use Firefly instead.",others,20,True,12026.0,,491.0,7912.0,117.0,51.0,64.0,2850.0,138.0,585.0,,46.0,2018-05-23 15:08:04.000,2021-11-20 02:22:00.000,2021-09-06 12:54:41.000,2021-04-26 20:45:45.000,2,,,,iotaledger/trinity-wallet,,,https://github.com/iotaledger/trinity-wallet,,desktop-1.6.2,,,,,,,,,324426.0,,,,,,,,,,,,,,,,,,,,
1192,,xin,ios-app,https://github.com/MixinNetwork/ios-app,"iOS private messenger, crypto wallet and light node to the Mixin Network.",others,20,True,5747.0,280.0,442.0,,95.0,22.0,48.0,886.0,33.0,29.0,,13.0,2018-04-27 04:34:13.000,2022-01-19 16:19:42.000,2022-01-18 17:05:18.000,2022-01-13 12:30:44.000,2,,,,MixinNetwork/ios-app,,,https://github.com/MixinNetwork/ios-app,GPL-3.0,0.34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,,srm,serum-dex,https://github.com/project-serum/serum-dex,Project Serum Rust Monorepo.,others,20,True,169.0,22.0,438.0,18.666666666666668,167.0,27.0,7.0,118.0,46.0,51.0,,21.0,2020-08-06 05:41:59.000,2022-01-10 17:18:54.000,2022-01-10 17:18:53.000,2021-12-17 17:46:32.000,2,,,,project-serum/serum-dex,,,https://github.com/project-serum/serum-dex,Apache-2.0,0.5.2,,,,,,,,,15.0,,,,,,,,serum-dex-permissioned,https://crates.io/crates/serum-dex-permissioned,2021-12-05 00:53:42.951,,17.666666666666668,53.0,,,,,,,
1194,,waves,WavesGUI,https://github.com/wavesplatform/WavesGUI,Waves Client.,others,20,False,10361.0,,415.0,711.0,246.0,89.0,59.0,1704.0,62.0,109.0,,55.0,2016-04-07 14:42:54.000,2021-10-12 22:11:54.000,2019-11-26 16:29:02.000,,2,,,,wavesplatform/WavesGUI,,,https://github.com/wavesplatform/WavesGUI,MIT,,,,,,,,,,47672.0,,,,,,,,,,,,,,,,,,,,
1195,,xin,mixin,https://github.com/MixinNetwork/mixin,The Mixin TEE-BFT-DAG network reference implementation.,others,20,True,1672.0,29.0,414.0,983.0,105.0,53.0,100.0,54.0,15.0,39.0,7.0,18.0,2018-04-27 13:31:53.000,2022-01-11 10:12:01.062,2022-01-10 08:08:40.000,2022-01-11 10:12:01.062,2,,,,MixinNetwork/mixin,,,https://github.com/MixinNetwork/mixin,GPL-3.0,v0.13.11,,,,,,,,github.com/MixinNetwork/mixin,28510.0,https://pkg.go.dev/github.com/MixinNetwork/mixin,2022-01-11 10:12:01.062,7.0,,,,,,,,,,,,,,,,,
1196,,aave,protocol-v2,https://github.com/aave/protocol-v2,Aave Protocol V2.,others,20,True,1716.0,8.0,386.0,,356.0,25.0,3.0,169.0,88.0,51.0,150.0,26.0,2020-12-02 10:52:38.000,2022-01-19 16:28:17.000,2022-01-10 16:58:16.000,2021-10-07 09:56:30.000,2,,,,aave/protocol-v2,,,https://github.com/aave/protocol-v2,,Deployment#001,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,,atom,ethermint,https://github.com/cosmos/ethermint,"Ethermint is a scalable and interoperable Ethereum, built on Proof-of-Stake with fast-finality using the Cosmos SDK.",others,20,True,538.0,,373.0,,126.0,37.0,13.0,586.0,60.0,322.0,14.0,36.0,2019-06-19 19:36:45.000,2021-11-30 10:02:49.000,2021-09-02 07:23:05.000,2021-03-01 20:14:33.000,2,,,,cosmos/ethermint,,,https://github.com/cosmos/ethermint,Apache-2.0,0.4.1,14.0,,,,,,,github.com/cosmos/ethermint,,https://pkg.go.dev/github.com/cosmos/ethermint,2021-03-01 20:12:19.000,,,,,,,,,,,,,,,,,,
1198,,aion,aion,https://github.com/aionnetwork/aion,Aion Network - Java Implementation.,others,20,True,5201.0,,337.0,318.0,110.0,88.0,46.0,846.0,42.0,296.0,,51.0,2018-01-22 15:46:23.000,2021-06-01 23:35:25.000,2021-01-08 16:24:12.000,2020-12-09 18:05:35.000,2,,,,aionnetwork/aion,,,https://github.com/aionnetwork/aion,MIT,1.6.2,,,,,,,,,14646.0,,,,,,,,,,,,,,,,,,,,
1199,,miota,iota.go,https://github.com/iotaledger/iota.go,IOTA Go API Library. Find documentation on https://docs.iota.org/.,others,20,True,508.0,3.0,335.0,,102.0,29.0,97.0,217.0,2.0,80.0,30.0,32.0,2016-12-05 22:40:28.000,2022-01-10 15:00:48.000,2021-12-06 14:58:55.000,2022-01-10 12:04:50.000,2,,,,iotaledger/iota.go,,,https://github.com/iotaledger/iota.go,MIT,2.0.1,,,,,,,,github.com/iotaledger/iota.go,,https://pkg.go.dev/github.com/iotaledger/iota.go,2022-01-10 15:00:42.000,30.0,,,,,,,,,,,,,,,,,
1200,,flow,kitty-items,https://github.com/onflow/kitty-items,"Based on CryptoKitties, Kitty Items is an example of a full-stack dapp built on Flow.",others,20,True,1055.0,166.0,330.0,9.0,173.0,34.0,1.0,109.0,26.0,65.0,,26.0,2021-01-14 19:56:46.000,2022-01-19 06:19:30.000,2022-01-18 22:16:53.000,2021-10-16 14:30:11.580,2,,,,onflow/kitty-items,kitty-items,,https://github.com/onflow/kitty-items,Apache-2.0,1.52.0,,https://www.npmjs.com/package/kitty-items,2021-10-16 14:30:11.580,,9.0,,,,,,,,,,,,,,,,,,,,,,,,
1201,,miota,stronghold.rs,https://github.com/iotaledger/stronghold.rs,Stronghold is a secret management engine written in rust.,others,20,True,1085.0,88.0,326.0,1140.6666666666667,24.0,28.0,9.0,239.0,12.0,43.0,,17.0,2020-06-04 14:17:16.000,2022-01-14 09:46:11.000,2022-01-14 09:45:14.000,2021-04-21 22:30:12.000,2,,,,iotaledger/stronghold.rs,,,https://github.com/iotaledger/stronghold.rs,Apache-2.0,iota-stronghold-v0.4.1,,,,,,,,,24.0,,,,,,,,iota_stronghold,https://crates.io/crates/iota_stronghold,2021-04-21 22:30:11.987,,1139.6666666666667,10506.0,,,,,,,
1202,,twt,blockatlas,https://github.com/trustwallet/blockatlas,Clean and lightweight cross-chain transaction API.,others,20,True,1184.0,,315.0,1.0,206.0,29.0,55.0,956.0,9.0,478.0,7.0,42.0,2019-03-13 04:30:13.000,2022-01-19 15:18:10.000,2021-06-30 21:13:42.000,2021-08-02 21:48:48.546,2,,,,trustwallet/blockatlas,,,https://github.com/trustwallet/blockatlas,MIT,v1.1.15,7.0,,,,,,,github.com/TrustWallet/blockatlas,33.0,https://pkg.go.dev/github.com/TrustWallet/blockatlas,2021-08-02 21:49:19.494,,,,,,,,,,,,,,,,,,
1203,,atom,sdk-tutorials,https://github.com/cosmos/sdk-tutorials,Tutorials for building modules for the Cosmos SDK.,others,20,True,632.0,16.0,306.0,,299.0,35.0,9.0,798.0,52.0,138.0,39.0,99.0,2018-10-23 17:56:54.000,2022-01-19 05:07:13.000,2022-01-11 00:12:12.000,2021-07-15 21:31:01.000,2,,,,cosmos/sdk-tutorials,,,https://github.com/cosmos/sdk-tutorials,Apache-2.0,launchpad-backup,34.0,,,,,,,github.com/cosmos/sdk-application-tutorial,,https://pkg.go.dev/github.com/cosmos/sdk-application-tutorial,2021-11-18 13:52:05.000,5.0,,,,,,,,,,,,,,,,,
1204,,eos,eosio.contracts,https://github.com/EOSIO/eosio.contracts,Smart contracts that provide some of the basic functions of the EOSIO blockchain.,others,20,False,1505.0,,305.0,,361.0,77.0,37.0,395.0,69.0,150.0,,43.0,2018-06-19 13:30:49.000,2021-12-25 20:38:05.000,2020-12-16 19:29:28.000,2020-12-16 20:13:06.000,2,,,,EOSIO/eosio.contracts,,,https://github.com/EOSIO/eosio.contracts,MIT,1.9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,,giv,giveth-dapp,https://github.com/Giveth/giveth-dapp,Giveth Dapp for crowdfunding and managing donations on the ethereum blockchain.,others,20,True,3959.0,11.0,305.0,,217.0,28.0,1.0,822.0,347.0,1503.0,,54.0,2017-07-31 19:03:51.000,2022-01-07 13:02:22.000,2022-01-06 19:28:16.000,2019-05-31 17:39:07.000,2,,,True,Giveth/giveth-dapp,,,https://github.com/Giveth/giveth-dapp,GPL-3.0,0.7.11-beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,,poly,polymath-core,https://github.com/PolymathNetwork/polymath-core,Core Ethereum Smart Contracts for Polymath - The Securities Token Platform.,others,20,True,2739.0,1.0,299.0,49.0,123.0,75.0,21.0,780.0,45.0,122.0,18.0,36.0,2018-03-06 14:37:11.000,2022-01-15 02:46:33.000,2021-11-04 10:54:47.000,2019-07-29 18:41:22.000,2,,,,PolymathNetwork/polymath-core,polymath-core,,https://github.com/PolymathNetwork/polymath-core,Apache-2.0,3.0.0,13.0,https://www.npmjs.com/package/polymath-core,2019-02-22 20:24:39.827,5.0,49.0,,,,9.0,,,,,,,,,,,,,,,,,,,,
1207,,grin,grin-miner,https://github.com/mimblewimble/grin-miner,Standalone miner for grin.,others,20,False,286.0,,292.0,1879.6666666666667,146.0,43.0,10.0,103.0,22.0,133.0,6.0,28.0,2018-04-16 14:14:52.000,2021-01-27 21:37:34.000,2020-09-22 16:18:57.000,2020-07-16 14:09:12.000,2,,,,mimblewimble/grin-miner,,,https://github.com/mimblewimble/grin-miner,Apache-2.0,4.0.0,,,,,,,,,67141.0,,,,,,,,cuckoo_miner,https://crates.io/crates/cuckoo_miner,2019-01-11 18:41:41.812,6.0,14.666666666666666,910.0,,,,,,,
1208,,atom,lunie,https://github.com/luniehq/lunie,"Lunie is staking, simplified.",others,20,False,13259.0,,274.0,83.0,80.0,19.0,29.0,3163.0,15.0,2650.0,,40.0,2017-08-08 05:34:48.000,2021-11-04 22:41:59.000,2020-12-09 14:10:18.000,,2,,,,luniehq/lunie,,,https://github.com/luniehq/lunie,Apache-2.0,,,,,,,,,,4105.0,,,,,,,,,,,,,,,,,,,,
1209,,eth,pydevp2p,https://github.com/ethereum/pydevp2p,Python Implementation of the Ethereum P2P stack.,others,20,False,516.0,,237.0,336.0,108.0,38.0,32.0,73.0,28.0,8.0,82.0,24.0,2015-04-05 05:27:20.000,2021-10-05 17:12:01.000,2018-02-07 10:33:25.000,2017-10-23 11:43:52.000,2,,,,ethereum/pydevp2p,,,https://github.com/ethereum/pydevp2p,MIT,0.9.3,44.0,,,,,,,,,,,,devp2p,https://pypi.org/project/devp2p,2017-10-23 11:43:52.000,336.0,,,,,,,,,38.0,,,,
1210,,lbc,lbry.com,https://github.com/lbryio/lbry.com,"lbry.com, the website for the LBRY protocol.",others,20,True,4768.0,11.0,235.0,,227.0,45.0,,1155.0,13.0,299.0,,176.0,2015-10-08 14:20:20.000,2022-01-05 16:02:15.000,2022-01-05 16:02:14.000,,2,,,,lbryio/lbry.com,,,https://github.com/lbryio/lbry.com,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,,deso,frontend,https://github.com/deso-protocol/frontend,DeSo frontend.,others,20,True,451.0,48.0,233.0,,104.0,27.0,9.0,439.0,28.0,84.0,,37.0,2021-04-30 21:57:38.000,2022-01-19 16:16:42.000,2022-01-19 15:02:20.000,2022-01-18 02:17:04.000,2,,,,deso-protocol/frontend,,,https://github.com/deso-protocol/frontend,MIT,2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,,near,borsh,https://github.com/near/borsh,Binary Object Representation Serializer for Hashing.,others,20,True,142.0,,231.0,69395.66666666667,27.0,15.0,25.0,65.0,33.0,24.0,12.0,19.0,2019-08-16 20:00:18.000,2021-10-20 21:13:58.000,2021-10-20 21:13:57.000,2021-07-14 06:48:12.609,2,,,True,near/borsh,@bonfida/borsh-js,,https://github.com/near/borsh,Apache-2.0,0.9.1,,https://www.npmjs.com/package/@bonfida/borsh-js,2021-04-30 19:10:54.096,,20.0,,,,,,,,,,,,borsh-derive,https://crates.io/crates/borsh-derive,2021-07-14 06:48:12.609,12.0,69375.66666666667,539831.0,,,,,,,
1213,,ada,mantis,https://github.com/input-output-hk/mantis,A Scala based client for Ethereum-like Blockchains.,others,20,True,4744.0,7.0,224.0,109.0,70.0,52.0,16.0,1088.0,9.0,35.0,,48.0,2016-12-12 12:51:31.000,2021-12-15 14:56:12.000,2021-12-15 14:56:12.000,2021-09-24 07:40:24.000,2,,,,input-output-hk/mantis,,,https://github.com/input-output-hk/mantis,Apache-2.0,3.3.0,,,,,,,,,5891.0,,,,,,,,,,,,,,,,,,,,
1214,,zil,scilla,https://github.com/Zilliqa/scilla,Scilla - A Smart Contract Intermediate Level Language.,others,20,True,1221.0,10.0,221.0,7.0,70.0,29.0,21.0,713.0,117.0,227.0,,30.0,2018-02-13 18:58:51.000,2022-01-19 08:41:30.000,2022-01-19 08:41:27.000,2021-08-23 07:35:01.000,2,,,,Zilliqa/scilla,,,https://github.com/Zilliqa/scilla,GPL-3.0,0.11.0,,,,,,,,,264.0,,,,,,,,,,,,,,,,,,,,
1215,,rep,augur-app,https://github.com/AugurProject/augur-app,Augur Desktop Electron Application.,others,20,False,1416.0,,220.0,3680.0,22.0,38.0,57.0,310.0,4.0,182.0,,18.0,2018-05-04 07:27:43.000,2021-10-12 22:08:03.000,2019-11-14 01:57:25.000,2020-04-02 19:12:29.000,2,,,,AugurProject/augur-app,augur-app,,https://github.com/AugurProject/augur-app,MIT,1.16.11,,https://www.npmjs.com/package/augur-app,2018-05-19 01:23:48.927,,8.0,,,,154261.0,,,,,,,,,,,,,,,,,,,,
1216,,dusk,plonk,https://github.com/dusk-network/plonk,Pure Rust implementation of the PLONK ZKProof System done by the Dusk-Network team.,others,20,True,630.0,9.0,209.0,224.0,44.0,20.0,36.0,302.0,31.0,323.0,6.0,13.0,2019-11-19 14:58:11.000,2022-01-12 14:54:39.000,2022-01-06 09:13:37.000,2022-01-06 09:15:18.081,2,,,,dusk-network/plonk,,,https://github.com/dusk-network/plonk,MPL-2.0,0.9.2,,,,,,,,,9.0,,,,,,,,dusk-plonk,https://crates.io/crates/dusk-plonk,2022-01-06 09:15:18.081,6.0,224.0,7703.0,,,,,,,
1217,,miota,streams,https://github.com/iotaledger/streams,"IOTA Streams, a framework for cryptographic protocols called Applications. Replaces Masked Authenticated Messaging..",others,20,True,830.0,13.0,202.0,275.0,44.0,18.0,5.0,98.0,39.0,58.0,6.0,16.0,2019-10-25 17:55:48.000,2022-01-17 14:10:59.000,2021-12-03 08:49:20.000,2021-10-07 15:26:59.784,2,,,,iotaledger/streams,@iota/streams-wasm,,https://github.com/iotaledger/streams,Apache-2.0,1.2.0,6.0,https://www.npmjs.com/package/@iota/streams-wasm,2021-10-07 15:26:59.784,,275.0,,,,11.0,,,,,,,,,,,,,,,,,,,,
1218,,dadi,cdn,https://github.com/dadi/cdn,"CDN is a Just-in-time asset manipulation and delivery application, providing a complete content distribution/delivery..",others,20,False,1534.0,,200.0,266.0,36.0,20.0,80.0,346.0,29.0,149.0,16.0,24.0,2015-09-14 06:40:43.000,2020-11-01 00:47:36.000,2019-10-09 08:32:26.000,2019-09-23 08:59:24.153,2,,,,dadi/cdn,@dadi/cdn,,https://github.com/dadi/cdn,xinetd,4.0.0,14.0,https://www.npmjs.com/package/@dadi/cdn,2019-09-23 08:59:24.153,2.0,266.0,,,,,,,,,,,,,,,,,,,,,,,,
1219,,ada,ouroboros-network,https://github.com/input-output-hk/ouroboros-network,"An implementation of the Ouroboros family of consensus algorithms, with its networking support.",others,20,True,6934.0,352.0,199.0,,49.0,51.0,,2207.0,517.0,855.0,,56.0,2018-09-19 16:38:43.000,2022-01-19 15:58:14.000,2022-01-18 15:12:27.000,,2,,,,input-output-hk/ouroboros-network,,,https://github.com/input-output-hk/ouroboros-network,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,,zcl,zclassic,https://github.com/z-classic/zclassic,"Zclassic is financial freedom. ZK-SNARKs, and no founders fee.",others,20,True,11188.0,,197.0,2383.0,93.0,63.0,12.0,76.0,28.0,102.0,,464.0,2016-11-05 03:22:38.000,2021-02-14 21:00:09.000,2021-02-14 21:00:09.000,2018-09-16 17:58:48.000,2,,,,z-classic/zclassic,,,https://github.com/z-classic/zclassic,,1.0.14,,,,,,,,,147800.0,,,,,,,,,,,,,,,,,,,,
1221,,xrt,robonomics,https://github.com/airalab/robonomics,Robonomics node implementation.,others,20,True,605.0,21.0,196.0,479.0,45.0,15.0,37.0,118.0,18.0,103.0,,22.0,2018-12-18 09:28:17.000,2022-01-19 12:58:24.000,2022-01-19 12:57:40.000,2022-01-09 10:08:01.000,2,,,,airalab/robonomics,,,https://github.com/airalab/robonomics,Apache-2.0,1.4.0,,,,,,,,,16305.0,,,,,,,,,,,,,,,,,,,,
1222,,eth,evmc,https://github.com/ethereum/evmc,EVMC Ethereum Client-VM Connector API.,others,20,True,1609.0,18.0,185.0,24.0,90.0,27.0,39.0,462.0,42.0,128.0,3.0,12.0,2016-08-21 18:35:02.000,2022-01-17 20:37:20.000,2022-01-08 17:09:40.000,2021-07-28 09:16:29.924,2,,,,ethereum/evmc,,,https://github.com/ethereum/evmc,Apache-2.0,9.0.0,1.0,,,,,,,github.com/ethereum/evmc/v9,17.0,https://pkg.go.dev/github.com/ethereum/evmc/v9,2021-07-16 11:02:48.000,1.0,,,,,evmc-sys,https://crates.io/crates/evmc-sys,2021-07-28 09:16:29.924,1.0,24.0,983.0,,,,,,,
1223,,neo,neo-vm,https://github.com/neo-project/neo-vm,NEO Virtual Machine.,others,20,True,294.0,4.0,174.0,,138.0,47.0,12.0,309.0,11.0,122.0,183.0,18.0,2016-09-22 06:17:18.000,2021-11-19 10:07:10.000,2021-11-10 06:21:08.000,2021-11-10 06:23:02.000,2,,,,neo-project/neo-vm,,,https://github.com/neo-project/neo-vm,MIT,3.1.0,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,,xmr,monero-site,https://github.com/monero-project/monero-site,,others,20,True,3788.0,62.0,166.0,,299.0,43.0,,1312.0,60.0,534.0,,196.0,2015-01-02 11:44:22.000,2022-01-16 18:14:15.000,2022-01-07 17:18:10.000,,2,,,,monero-project/monero-site,,,https://github.com/monero-project/monero-site,BSD-3-Clause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,,hbar,hedera-sdk-java,https://github.com/hashgraph/hedera-sdk-java,Hedera Hashgraph SDK for Java.,others,20,True,875.0,63.0,165.0,,85.0,33.0,42.0,481.0,34.0,331.0,,20.0,2018-10-10 16:32:15.000,2022-01-19 06:22:05.000,2022-01-19 06:21:19.000,2022-01-19 02:38:27.000,2,,,,hashgraph/hedera-sdk-java,,com.hedera.hashgraph:sdk-jdk7,https://github.com/hashgraph/hedera-sdk-java,Apache-2.0,2.6.0,,,,,,https://search.maven.org/artifact/com.hedera.hashgraph/sdk-jdk7,2022-01-04 04:02:57.000,,,,,,,,,,,,,,,,,,,,,,
1226,,nex,openlimits,https://github.com/nash-io/openlimits,A Rust high performance cryptocurrency trading API with support for multiple exchanges and language wrappers.,others,20,True,517.0,41.0,162.0,42.333333333333336,29.0,21.0,3.0,118.0,26.0,64.0,6.0,16.0,2020-05-11 14:33:39.000,2021-12-18 17:59:18.000,2021-11-29 18:49:18.000,2021-11-29 16:57:12.031,2,,,,nash-io/openlimits,,,https://github.com/nash-io/openlimits,BSD-2-Clause,0.3.0,,,,,,,,,,,,,,,,,openlimits-exchange,https://crates.io/crates/openlimits-exchange,2021-11-29 16:57:12.031,6.0,42.333333333333336,199.0,,,,,,,
