,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_monthly_downloads,go_id,maven_id,github_release_downloads,maven_url,maven_latest_release_published_at,go_url,go_latest_release_published_at,go_dependent_project_count,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,pypi_id,conda_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_dependent_project_count,maven_dependent_project_count
1599,,uni,org-v1,https://github.com/Uniswap/org-v1,Uniswap protocol homepage.,others,14,True,872,16.0,146,,210.0,13,,218.0,22.0,66.0,,72.0,2020-01-21 17:06:18.000,2021-11-08 23:58:44.000,2021-11-08 23:58:43.000,,3,,,Uniswap/org-v1,,https://github.com/Uniswap/org-v1,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,,loomold,loomchain,https://github.com/loomnetwork/loomchain,Loom DAppChain Engine.,others,14,True,3305,,142,,26.0,28,7.0,1229.0,193.0,362.0,,32.0,2018-03-05 09:58:10.000,2021-06-18 18:09:03.000,2021-06-08 10:55:40.000,,3,,,loomnetwork/loomchain,,https://github.com/loomnetwork/loomchain,,,,,,,github.com/loomnetwork/loomchain,,,,,https://pkg.go.dev/github.com/loomnetwork/loomchain,2021-04-21 09:15:54.000,,,,,,,,,,,,,,,,,,
1601,,ela,Elastos,https://github.com/elastos/Elastos,Repo introduction.,others,14,True,16851,90.0,138,,38.0,68,,8.0,3.0,2.0,,126.0,2018-03-19 02:34:37.000,2021-12-28 08:23:49.000,2021-12-28 08:14:32.000,,3,,,elastos/Elastos,,https://github.com/elastos/Elastos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,,cure,CurecoinSource,https://github.com/cygnusxi/CurecoinSource,Curecoin 2.0+ Source Code.,others,14,False,206,,130,870.0,60.0,28,10.0,37.0,12.0,18.0,,16.0,2014-05-10 20:45:17.000,2021-10-12 08:14:23.000,2020-05-20 19:41:32.000,2019-01-15 23:23:13.000,3,,,cygnusxi/CurecoinSource,,https://github.com/cygnusxi/CurecoinSource,MIT,2.0.0.2,,,,,,,53108.0,,,,,,,,,,,,,,,,,,,,,,
1603,,reef,reef-chain,https://github.com/reef-defi/reef-chain,EVM compatible chain with NPoS/PoC consensus.,others,14,True,229,13.0,129,133.0,26.0,20,10.0,45.0,3.0,7.0,,6.0,2021-02-20 15:18:31.000,2021-12-06 09:35:18.000,2021-11-12 14:15:55.000,2021-10-24 20:42:09.000,3,,,reef-defi/reef-chain,,https://github.com/reef-defi/reef-chain,GPL-3.0,8,,,,,,,1203.0,,,,,,,,,,,,,,,,,,,,,,
1604,,edg,edgeware-node,https://github.com/hicommonwealth/edgeware-node,Substrate node implementing Edgeware.,others,14,True,516,,125,11.0,46.0,13,29.0,183.0,50.0,133.0,,20.0,2018-12-05 21:07:17.000,2021-11-11 23:32:42.000,2021-09-28 18:32:36.000,2021-09-28 02:38:38.000,3,,,hicommonwealth/edgeware-node,,https://github.com/hicommonwealth/edgeware-node,GPL-3.0,3.3.5,,,,,,,399.0,,,,,,,,,,,,,,,,,,,,,,
1605,,mana,marketplace-legacy,https://github.com/decentraland/marketplace-legacy,Decentralands LAND Marketplace.,others,14,False,1151,,123,,36.0,35,54.0,632.0,67.0,294.0,,12.0,2017-12-26 16:31:44.000,2021-08-31 17:28:53.000,2020-06-19 20:21:16.000,2019-08-30 18:19:08.000,3,,,decentraland/marketplace-legacy,,https://github.com/decentraland/marketplace-legacy,,1.19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,,aleo,AleoHQ/welcome,https://github.com/AleoHQ/welcome,Welcome to Aleo. Where Applications Become Zero-Knowledge.,others,14,True,867,75.0,117,42.0,20.0,20,2.0,86.0,25.0,6.0,,19.0,2020-05-22 05:48:40.000,2022-01-09 00:02:35.000,2022-01-09 00:02:34.000,2021-01-25 06:36:49.630,3,,,AleoHQ/welcome,,https://github.com/AleoHQ/welcome,GPL-3.0,0.2.0,,,,,,,,,,,,,aleo,https://crates.io/crates/aleo,2021-01-25 06:36:49.630,,42.0,425.0,,,,,,,,,,,
1607,,steem,devportal,https://github.com/steemit/devportal,Steem Platform Developer Documentation.,others,14,False,561,,116,,75.0,52,,241.0,53.0,186.0,,25.0,2017-01-10 17:19:08.000,2021-09-23 11:12:15.000,2020-07-24 05:37:30.000,,3,,,steemit/devportal,,https://github.com/steemit/devportal,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,,ogn,dshop,https://github.com/OriginProtocol/dshop,Origin Dshop - launch your own decentralized store.,others,14,True,1310,2.0,115,,66.0,25,,570.0,151.0,315.0,,17.0,2020-05-01 15:14:49.000,2022-01-08 10:08:27.000,2021-11-22 05:38:37.000,,3,,,OriginProtocol/dshop,,https://github.com/OriginProtocol/dshop,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,,chai,klab,https://github.com/dapphub/klab,K framework proof explorer & smart contract specification format.,others,14,True,1400,,114,,29.0,16,2.0,325.0,56.0,50.0,,28.0,2018-04-23 16:37:14.000,2021-08-11 23:59:08.000,2021-05-11 06:01:58.000,2020-02-04 14:29:46.000,3,,,dapphub/klab,,https://github.com/dapphub/klab,AGPL-3.0,0.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,,rgt,rari-dApp,https://github.com/Rari-Capital/rari-dApp,Rari Capitals Web3 Portal.,others,14,True,2222,92.0,113,,42.0,7,,375.0,11.0,91.0,,14.0,2020-08-06 20:38:40.000,2022-01-03 18:58:11.000,2021-12-29 19:33:27.000,,3,,,Rari-Capital/rari-dApp,,https://github.com/Rari-Capital/rari-dApp,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,,foam,purescript-web3,https://github.com/f-o-a-m/purescript-web3,a purescript library for the web3 api.,others,14,True,345,,112,,21.0,15,26.0,95.0,14.0,46.0,,13.0,2017-10-09 16:08:32.000,2021-12-17 18:05:46.000,2021-09-27 16:40:17.000,2021-07-14 15:51:29.000,3,,,f-o-a-m/purescript-web3,,https://github.com/f-o-a-m/purescript-web3,Apache-2.0,4.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,,eos,eosio-explorer,https://github.com/EOSIO/eosio-explorer,An application providing Web GUI to communicate with EOSIO blockchain in a local development environment.,others,14,False,833,,110,37.0,42.0,25,13.0,164.0,9.0,5.0,,12.0,2019-05-02 07:15:43.000,2021-10-06 13:25:47.000,2020-05-05 07:56:01.000,2020-05-05 07:58:01.445,3,,,EOSIO/eosio-explorer,eosio-explorer,https://github.com/EOSIO/eosio-explorer,MIT,1.2.0,,https://www.npmjs.com/package/eosio-explorer,2020-05-05 07:58:01.445,37.0,,,,,,,,,,,,,,,,,,,,,,,,,
1613,,mana,marketplace-contracts,https://github.com/decentraland/marketplace-contracts,Decentraland Marketplace Contracts.,others,14,True,104,1.0,107,30.0,45.0,14,8.0,34.0,1.0,23.0,6.0,6.0,2018-02-16 12:21:43.000,2022-01-06 16:03:56.000,2022-01-06 16:02:43.000,2021-07-12 14:31:12.000,3,,,decentraland/marketplace-contracts,marketplace-contracts,https://github.com/decentraland/marketplace-contracts,ISC,2.2.0,5.0,https://www.npmjs.com/package/marketplace-contracts,2021-07-12 14:31:09.548,30.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1614,,firo,ccminer,https://github.com/firoorg/ccminer,mtp ccminer developpment.,others,14,True,113,,105,3902.0,49.0,28,51.0,4.0,19.0,57.0,,1.0,2018-02-17 11:28:47.000,2021-01-24 15:55:38.000,2021-01-24 15:55:15.000,2020-04-15 21:07:39.000,3,,,firoorg/ccminer,,https://github.com/firoorg/ccminer,GPL-3.0,1.3.2,,,,,,,167797.0,,,,,,,,,,,,,,,,,,,,,,
1615,,gtc,creative,https://github.com/gitcoinco/creative,a repository of creative assets for the gitcoin.co project.,others,14,True,925,12.0,103,,153.0,27,,272.0,94.0,77.0,,59.0,2018-01-09 15:56:27.000,2021-11-27 13:48:27.000,2021-11-10 13:30:54.000,,3,,,gitcoinco/creative,,https://github.com/gitcoinco/creative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,,ant,aragon-court,https://github.com/aragon/aragon-court,A subjective oracle secured by cryptoeconomics.,others,14,False,598,,103,,31.0,20,6.0,182.0,11.0,96.0,30.0,5.0,2019-02-18 06:38:19.000,2021-06-08 14:57:50.000,2020-09-09 15:25:19.000,2020-05-29 15:54:45.000,3,,,aragon/aragon-court,,https://github.com/aragon/aragon-court,GPL-3.0,1.1.3,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,,luna,LocalTerra,https://github.com/terra-money/LocalTerra,One-click local Terra testnet and ecosystem for rapid prototyping.,others,14,True,101,3.0,101,,25.0,19,6.0,27.0,9.0,21.0,,15.0,2020-06-15 09:33:33.000,2022-01-05 10:09:35.000,2022-01-05 10:09:23.000,2021-09-07 14:19:44.000,3,,,terra-money/LocalTerra,,https://github.com/terra-money/LocalTerra,MIT,0.5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,,hnt,erlang-libp2p,https://github.com/helium/erlang-libp2p,An Erlang implementation of libp2p swarms.,others,14,False,911,27.0,99,,29.0,33,,362.0,30.0,30.0,,18.0,2017-11-09 19:28:47.000,2022-01-04 19:33:48.000,2022-01-04 16:14:24.000,,3,,,helium/erlang-libp2p,,https://github.com/helium/erlang-libp2p,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,,stx,radiks,https://github.com/blockstack/radiks,A client-side framework for building model-driven decentralized applications.,others,14,False,173,,97,,32.0,18,,58.0,28.0,29.0,107.0,9.0,2018-09-23 17:53:39.000,2021-10-12 20:01:54.000,2020-07-29 15:25:07.000,,3,,,blockstack/radiks,,https://github.com/blockstack/radiks,MIT,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,,nxm,NexusMutual/smart-contracts,https://github.com/NexusMutual/smart-contracts,,others,14,False,2264,14.0,97,,29.0,7,2.0,150.0,,3.0,,18.0,2019-11-20 20:58:07.000,2022-01-07 21:09:17.000,2022-01-04 10:25:34.000,2022-01-04 11:07:00.000,3,,,NexusMutual/smart-contracts,,https://github.com/NexusMutual/smart-contracts,GPL-3.0,1.5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,,ant,dao-templates,https://github.com/aragon/dao-templates,(Aragon 1) Monorepo for all Aragon made organization templates.,others,14,False,260,30.0,97,0.0,60.0,19,25.0,167.0,15.0,36.0,,17.0,2018-04-03 10:24:21.000,2021-12-28 15:33:11.000,2021-12-28 15:30:30.000,2021-12-28 15:35:42.000,3,,,aragon/dao-templates,,https://github.com/aragon/dao-templates,GPL-3.0,1.0.0-dandelion-stardust,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
1622,,eosc,eosforce,https://github.com/eosforce/eosforce,EOSForce.,others,14,False,15458,,97,0.0,30.0,9,5.0,33.0,11.0,3.0,,247.0,2018-06-22 07:31:32.000,2021-04-20 09:54:13.000,2020-03-11 03:03:19.000,2019-09-19 03:55:41.000,3,,,eosforce/eosforce,,https://github.com/eosforce/eosforce,MIT,force-v1.8.2,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,
1623,,uni,solidity-lib,https://github.com/Uniswap/solidity-lib,Solidity libraries that are shared across Uniswap contracts.,others,14,False,73,,90,,157.0,8,,34.0,1.0,5.0,3403.0,3.0,2020-04-20 18:35:09.000,2021-09-02 10:06:22.000,2020-12-16 15:51:27.000,,3,,,Uniswap/solidity-lib,,https://github.com/Uniswap/solidity-lib,GPL-3.0,,3403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,,xrp,rippled-historical-database,https://github.com/ripple/rippled-historical-database,SQL database as a canonical source of historical data.,others,14,False,1051,,89,9.0,58.0,37,22.0,137.0,19.0,51.0,,17.0,2014-07-24 23:51:55.000,2021-05-12 22:55:11.000,2021-05-12 22:55:07.000,2018-11-09 19:56:22.000,3,,,ripple/rippled-historical-database,rippled-historical-database,https://github.com/ripple/rippled-historical-database,ISC,2.4.0,,https://www.npmjs.com/package/rippled-historical-database,2016-05-12 04:21:58.357,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
1625,,flow,flow-playground,https://github.com/onflow/flow-playground,Flow Playground front-end app.,others,14,False,141,7.0,89,,11.0,27,6.0,109.0,32.0,52.0,,10.0,2020-04-20 19:25:58.000,2022-01-03 13:18:10.000,2021-12-17 15:45:24.000,2021-11-08 20:52:04.000,3,,,onflow/flow-playground,,https://github.com/onflow/flow-playground,Apache-2.0,0.12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,,xla,scala-v7,https://github.com/scala-network/scala-v7,A cryptocurrency aiming to use blockchain technologies to globally distribute wealth.,others,14,False,33,,86,849.0,26.0,21,24.0,33.0,6.0,39.0,,3.0,2018-01-22 02:36:44.000,2021-11-09 15:30:41.000,2021-04-17 07:26:12.000,2020-10-10 14:34:52.000,3,,,scala-network/scala-v7,,https://github.com/scala-network/scala-v7,,4.1.0,,,,,,,40782.0,,,,,,,,,,,,,,,,,,,,,,
1627,,grin,mimblewimble/site,https://github.com/mimblewimble/site,Website for MimbleWimble and Grin development.,others,14,False,650,,82,,58.0,21,,217.0,13.0,28.0,,35.0,2017-03-31 17:03:48.000,2021-11-26 05:42:39.000,2021-05-12 02:29:03.000,,3,,,mimblewimble/site,,https://github.com/mimblewimble/site,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,,dcr,dcrstakepool,https://github.com/decred/dcrstakepool,Stakepool for Decred.,others,14,False,367,,78,,81.0,26,4.0,384.0,43.0,214.0,2.0,30.0,2016-03-28 21:44:13.000,2022-01-02 17:31:16.000,2021-05-18 12:59:42.000,2020-01-20 17:01:06.000,3,,,decred/dcrstakepool,,https://github.com/decred/dcrstakepool,,v1.5.0,,,,,github.com/decred/dcrstakepool,,,,,https://pkg.go.dev/github.com/decred/dcrstakepool,2021-05-18 12:59:42.000,2.0,,,,,,,,,,,,,,,,,
1629,,ryo,ryo-currency,https://github.com/ryo-currency/ryo-currency,Ryo - Privacy for eveRYOne.,others,14,False,516,,78,281.0,43.0,26,15.0,241.0,9.0,30.0,,16.0,2018-06-24 19:49:24.000,2021-12-14 14:33:18.000,2020-10-03 13:23:30.000,2020-10-03 15:38:52.000,3,,,ryo-currency/ryo-currency,,https://github.com/ryo-currency/ryo-currency,,0.6.1.0,,,,,,,11815.0,,,,,,,,,,,,,,,,,,,,,,
1630,,ant,aragon-wiki,https://github.com/aragon/aragon-wiki,The Aragon wiki.,others,14,False,1110,,76,,81.0,23,,399.0,12.0,161.0,,47.0,2017-05-29 11:10:18.000,2021-09-07 12:14:47.000,2020-11-19 23:31:49.000,,3,,,aragon/aragon-wiki,,https://github.com/aragon/aragon-wiki,CC0-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,,grt,everest,https://github.com/graphprotocol/everest,Registry of crypto projects.,others,14,False,541,6.0,75,,29.0,16,2.0,167.0,34.0,23.0,,15.0,2019-12-05 17:28:44.000,2021-11-19 21:45:48.000,2021-10-14 18:26:02.000,2021-11-19 21:45:48.000,3,,,graphprotocol/everest,,https://github.com/graphprotocol/everest,GPL-3.0,0.0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,,sol,oyster,https://github.com/solana-labs/oyster,,others,14,False,806,32.0,70,,69.0,22,,205.0,37.0,234.0,,15.0,2021-02-04 15:43:29.000,2022-01-09 03:43:27.000,2022-01-09 03:43:27.000,,3,,,solana-labs/oyster,,https://github.com/solana-labs/oyster,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,,dnt,memefactory,https://github.com/district0x/memefactory,"MemeFactory is a platform for the decentralized creation, issuance, and exchange of provably rare digital collectibles..",others,14,False,1572,25.0,69,,31.0,12,,285.0,33.0,411.0,,16.0,2018-02-04 16:10:13.000,2021-12-24 01:18:53.000,2021-12-24 01:18:52.000,,3,,,district0x/memefactory,,https://github.com/district0x/memefactory,EPL-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,,xrp,ripple-keypairs,https://github.com/ripple/ripple-keypairs,Moved to: https://github.com/XRPLF/xrpl.js/tree/develop/packages/ripple-keypairs.,others,14,False,281,8.0,67,6.0,62.0,17,11.0,361.0,,30.0,1.0,11.0,2015-06-17 12:54:02.000,2021-11-23 22:44:46.000,2021-11-11 18:04:15.000,2021-02-22 23:08:56.000,3,,,ripple/ripple-keypairs,blocmatrix-keypairs,https://github.com/ripple/ripple-keypairs,ISC,1.0.3,,https://www.npmjs.com/package/blocmatrix-keypairs,2020-01-17 10:18:31.309,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1635,,icp,vessel,https://github.com/dfinity/vessel,Simple package management for Motoko.,others,14,False,84,,66,1992.0,13.0,11,12.0,21.0,6.0,12.0,,3.0,2020-03-17 22:55:33.000,2021-11-09 21:22:53.000,2021-06-10 12:40:39.000,2021-06-10 12:45:13.000,3,,,dfinity/vessel,,https://github.com/dfinity/vessel,Apache-2.0,0.6.2,,,,,,,43844.0,,,,,,,,,,,,,,,,,,,,,,
1636,,snow,snowblossom,https://github.com/snowblossomcoin/snowblossom,Snowblossom Cryptocurrency.,others,14,False,832,,66,79.0,24.0,9,26.0,33.0,51.0,123.0,,11.0,2018-04-25 20:41:32.000,2021-10-03 04:51:09.000,2021-07-20 19:58:26.000,2020-12-12 21:09:56.000,3,,,snowblossomcoin/snowblossom,,https://github.com/snowblossomcoin/snowblossom,Apache-2.0,1.8.0,,,,,,,3480.0,,,,,,,,,,,,,,,,,,,,,,
1637,,cake,pancakeswap-sdk-v1,https://github.com/pancakeswap/pancakeswap-sdk-v1,Pancake SDK.,others,14,False,5,,65,18.0,262.0,14,8.0,6.0,8.0,2.0,1154.0,2.0,2020-09-23 18:06:01.000,2021-07-24 07:18:40.979,2020-11-01 17:05:50.000,2021-07-24 07:18:40.979,3,,,pancakeswap/pancakeswap-sdk-v1,@romeswap-libs/sdk,https://github.com/pancakeswap/pancakeswap-sdk-v1,MIT,1.0.9,1154.0,https://www.npmjs.com/package/@romeswap-libs/sdk,2021-07-24 07:18:40.979,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
1638,,ens,ethregistrar,https://github.com/ensdomains/ethregistrar,,others,14,False,123,,64,,34.0,11,6.0,50.0,10.0,8.0,102.0,6.0,2018-08-02 16:15:53.000,2021-12-20 14:37:24.000,2021-05-19 09:03:05.000,2021-05-19 08:51:52.000,3,,,ensdomains/ethregistrar,,https://github.com/ensdomains/ethregistrar,BSD-2-Clause,2.0.4,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,,sushi,sushi-data,https://github.com/sushiswap/sushi-data,A utility to query for data on SushiSwap.,others,14,False,144,2.0,63,12.0,41.0,17,29.0,38.0,9.0,1.0,148.0,8.0,2020-10-13 00:49:10.000,2021-12-08 12:04:31.996,2021-10-12 19:41:17.000,2021-12-08 12:04:31.996,3,,,sushiswap/sushi-data,@tanosiaswap-2/tanosia-data,https://github.com/sushiswap/sushi-data,MIT,1.0.2,148.0,https://www.npmjs.com/package/@tanosiaswap-2/tanosia-data,2021-12-08 12:04:31.996,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
1640,,ckb,overlord,https://github.com/nervosnetwork/overlord,Overlord consensus protocol.,others,14,False,118,5.0,63,157.0,15.0,12,19.0,127.0,,2.0,4.0,6.0,2019-07-24 09:13:59.000,2021-12-06 06:18:06.000,2021-12-06 06:14:06.000,2021-12-06 06:15:16.122,3,,,nervosnetwork/overlord,,https://github.com/nervosnetwork/overlord,MIT,0.3.1,,,,,,,,,,,,,overlord,https://crates.io/crates/overlord,2021-12-06 06:15:16.122,4.0,157.0,5455.0,,,,,,,,,,,
1641,,storj,storj/docs,https://github.com/storj/docs,Tutorials and documentation for the Storj V3 Network.,others,14,False,259,4.0,62,,23.0,30,,132.0,3.0,28.0,,31.0,2018-10-29 22:10:50.000,2021-12-29 16:00:32.000,2021-12-28 00:28:34.000,,3,,,storj/docs,,https://github.com/storj/docs,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,,eos,eosio-swift,https://github.com/EOSIO/eosio-swift,EOSIO SDK for Swift - API for integrating with EOSIO-based blockchains.,others,14,False,566,,60,,24.0,23,1.0,248.0,13.0,39.0,,12.0,2019-01-23 20:33:35.000,2021-12-23 11:12:33.000,2020-11-30 21:23:31.000,2019-10-25 17:59:14.000,3,,,EOSIO/eosio-swift,,https://github.com/EOSIO/eosio-swift,MIT,0.2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,,nodl,NodleCode/chain,https://github.com/NodleCode/chain,A repo for the Nodle blockchain node.,others,14,False,339,42.0,58,6.0,20.0,15,31.0,375.0,7.0,65.0,,9.0,2020-01-06 22:17:56.000,2022-01-06 23:38:40.000,2022-01-06 23:38:39.000,2021-11-09 13:45:54.000,3,,,NodleCode/chain,,https://github.com/NodleCode/chain,GPL-3.0,2.0.13,,,,,,,149.0,,,,,,,,,,,,,,,,,,,,,,
1644,,uni,sybil-interface,https://github.com/Uniswap/sybil-interface,"Interface that incorporates Sybil, a governance tool for discovering delegates.",others,14,False,1142,25.0,56,,56.0,7,,64.0,17.0,21.0,,62.0,2020-10-08 00:31:54.000,2022-01-06 02:28:24.000,2021-12-17 17:31:47.000,,3,,,Uniswap/sybil-interface,,https://github.com/Uniswap/sybil-interface,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,,snx,SIPs,https://github.com/Synthetixio/SIPs,The Synthetix Improvement Proposal repository.,others,14,False,3325,137.0,56,,98.0,16,,823.0,32.0,6.0,,280.0,2019-06-06 00:27:20.000,2022-01-06 07:40:26.000,2021-12-29 19:52:35.000,,3,,,Synthetixio/SIPs,,https://github.com/Synthetixio/SIPs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,,daps,DAPSCoin,https://github.com/DAPSCoin/DAPSCoin,DAPS is the worlds first coin to implement Bulletproofs and RingCT & Ring Signatures in a staking chain. With DAPS it..,others,14,False,771,1.0,56,1233.0,37.0,15,16.0,242.0,4.0,16.0,,13.0,2019-09-30 23:58:53.000,2021-10-27 17:14:57.000,2021-10-26 20:34:38.000,2021-09-01 17:30:52.000,3,,,DAPSCoin/DAPSCoin,,https://github.com/DAPSCoin/DAPSCoin,MIT,1.1.1.0,,,,,,,33302.0,,,,,,,,,,,,,,,,,,,,,,
1647,,dvpn,dvpn-node,https://github.com/sentinel-official/dvpn-node,The official Sentinel dVPN node.,others,14,False,226,,55,,16.0,9,29.0,40.0,20.0,28.0,,4.0,2019-06-25 10:05:18.000,2021-11-30 12:55:25.000,2021-08-28 22:35:47.000,2021-08-28 22:36:20.000,3,,,sentinel-official/dvpn-node,,https://github.com/sentinel-official/dvpn-node,Apache-2.0,0.2.8,,,,,github.com/sentinel-official/dvpn-node,,,,,https://pkg.go.dev/github.com/sentinel-official/dvpn-node,2021-08-28 22:35:47.000,,,,,,,,,,,,,,,,,,
1648,,ren,hyperdrive,https://github.com/renproject/hyperdrive,An experimental consensus algorithm for secure multiparty computations.,others,14,False,1211,,54,,10.0,13,27.0,89.0,5.0,15.0,5.0,11.0,2019-03-01 06:21:21.000,2021-12-17 22:05:34.000,2021-10-04 23:54:16.000,2021-12-01 04:36:57.000,3,,,renproject/hyperdrive,,https://github.com/renproject/hyperdrive,GPL-3.0,0.4.11,5.0,,,,github.com/renproject/hyperdrive,,,,,https://pkg.go.dev/github.com/renproject/hyperdrive,2021-09-10 00:44:29.000,,,,,,,,,,,,,,,,,,
1649,,ada,cardano-ledger-byron,https://github.com/input-output-hk/cardano-ledger-byron,"A re-implementation of the Cardano ledger layer, replacing the Byron release.",others,14,False,1292,,54,,11.0,73,,463.0,38.0,270.0,,32.0,2018-09-21 16:42:53.000,2020-05-19 15:03:59.000,2020-05-19 15:03:55.000,,3,,,input-output-hk/cardano-ledger-byron,,https://github.com/input-output-hk/cardano-ledger-byron,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,,link,solidity-cborutils,https://github.com/smartcontractkit/solidity-cborutils,A library for encoding CBOR in Solidity.,others,14,False,115,,52,17.0,10.0,59,8.0,43.0,1.0,3.0,155.0,10.0,2018-04-06 18:21:12.000,2021-09-24 16:26:31.000,2021-09-24 00:19:48.000,2021-01-25 03:00:24.755,3,,,smartcontractkit/solidity-cborutils,solidity-cborutils,https://github.com/smartcontractkit/solidity-cborutils,MIT,1.0.7,138.0,https://www.npmjs.com/package/solidity-cborutils,2021-01-25 03:00:24.755,17.0,,,,,,,,,,,,,,,,,,,,,,,,17.0,
1651,,nxs,LLL-TAO,https://github.com/Nexusoft/LLL-TAO,"LLL: Lower Level Library - TAO: Tritium, Amine, and Obsidian as a high performance application framework.",others,14,False,5578,21.0,52,6.0,19.0,16,25.0,17.0,11.0,37.0,,14.0,2018-01-06 09:51:38.000,2021-12-25 13:57:22.000,2021-12-02 19:02:16.000,2021-09-14 02:00:47.000,3,,,Nexusoft/LLL-TAO,,https://github.com/Nexusoft/LLL-TAO,,5.0.5,,,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,
1652,,card,ember-data-fastboot,https://github.com/cardstack/ember-data-fastboot,Serializes and restores the ember-data store for fastboot.,others,14,False,34,,51,26.0,25.0,10,6.0,11.0,6.0,5.0,30.0,11.0,2016-08-04 18:53:33.000,2020-04-13 22:24:42.000,2020-04-13 22:24:40.000,2018-03-14 17:01:33.136,3,,,cardstack/ember-data-fastboot,ember-data-fastboot,https://github.com/cardstack/ember-data-fastboot,MIT,0.1.2,24.0,https://www.npmjs.com/package/ember-data-fastboot,2018-03-14 17:01:33.136,26.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,
1653,,flow,flow-core-contracts,https://github.com/onflow/flow-core-contracts,Cadence smart contracts that define core functionality of the Flow protocol.,others,14,False,114,8.0,50,,17.0,30,60.0,180.0,7.0,84.0,8.0,8.0,2020-06-22 19:03:37.000,2022-01-06 16:45:30.000,2022-01-06 16:45:27.000,2021-11-29 21:46:17.000,3,,,onflow/flow-core-contracts,,https://github.com/onflow/flow-core-contracts,Unlicense,lib/go/contracts/v0.8.0,1.0,,,,github.com/onflow/flow-core-contracts/lib/go/contracts,,,,,https://pkg.go.dev/github.com/onflow/flow-core-contracts/lib/go/contracts,2022-01-04 20:58:06.000,7.0,,,,,,,,,,,,,,,,,
